	10369.Gastrectomy	10673.Gastrectomy	10733.Healthy	10354.Healthy	10183.Healthy	10519.Healthy	10463.Healthy	10037.Healthy	10647.Healthy	10341.Healthy	10360.Gastrectomy	10784.Healthy	10114.Healthy	10751.Gastrectomy	10132.Healthy	10297.Gastrectomy	10563.Gastrectomy	10056.Gastrectomy	10618.Healthy	10791.Gastrectomy	10554.Gastrectomy	10068.Gastrectomy	10208.Healthy	10258.Healthy	10599.Gastrectomy	10486.Healthy	10291.Gastrectomy	10340.Healthy	10105.Healthy	10558.Gastrectomy	10176.Gastrectomy	10304.Healthy	10672.Gastrectomy	10794.Healthy	10537.Healthy	10509.Gastrectomy	10659.Healthy	10060.Healthy	10623.Gastrectomy	10395.Gastrectomy	10197.Healthy	10455.Gastrectomy	10433.Gastrectomy	10782.Gastrectomy	10457.Gastrectomy	10319.Gastrectomy	10064.Gastrectomy	10025.Healthy	10234.Gastrectomy	10703.Gastrectomy	10742.Gastrectomy	10317.Healthy	10257.Gastrectomy	10207.Healthy	10058.Healthy	10250.Healthy	10850.Healthy	10684.Healthy	10562.Healthy	10451.Gastrectomy	10355.Gastrectomy	10080.Healthy	10106.Healthy	10112.Gastrectomy	10696.Gastrectomy	10048.Healthy	10156.Gastrectomy	10215.Healthy	10690.Gastrectomy	10192.Gastrectomy	10423.Gastrectomy	10465.Healthy	10219.Healthy	10632.Healthy	10540.Gastrectomy	10741.Healthy	10378.Healthy	10302.Healthy	10574.Gastrectomy	10776.Healthy	10807.Healthy	10107.Healthy	10501.Gastrectomy	10538.Gastrectomy	10244.Healthy	10231.Healthy	10166.Gastrectomy	10246.Healthy	10104.Gastrectomy	10189.Gastrectomy	10167.Gastrectomy	10680.Gastrectomy	10657.Healthy	10036.Healthy	10357.Healthy	10243.Gastrectomy	10100.Healthy	10543.Healthy	10698.Healthy	10226.Healthy	10205.Gastrectomy	10342.Gastrectomy	10321.Gastrectomy	10487.Healthy	10701.Healthy	10810.Gastrectomy
M00701	4.5247626355989504e-05	4.1659532756975e-05	3.93021237784565e-05	6.45475164305e-05	0.00013212004137305	0.0	1.864766469798e-05	4.388696767674001e-05	3.2617959509865004e-05	6.6352836563835e-05	9.781873322434996e-05	3.16359459298325e-05	2.939074293985e-05	7.104951846102501e-05	2.5930035836885e-05	0.0	3.933690947600999e-05	3.338006722203e-05	0.000122964056252	0.000107634391721785	2.4992657333695e-05	3.90098835586205e-05	2.8178996425870007e-05	0.0	0.000112362702565925	2.66007316310425e-05	2.7544064671100007e-05	0.0	0.0	0.0001775737731231	5.984460713665e-05	0.0	0.0	0.0	4.425569077115001e-05	0.0	8.067915077095e-06	8.5535296032075e-06	0.00012518470915382502	2.822610920174501e-05	0.00017438375439325	8.810714511615e-05	0.0	0.0001404978254939	6.0302482191715e-05	6.703449713082503e-05	4.086881869896e-05	0.0	5.6085807330919994e-05	8.719287961635001e-05	0.0001136940337339	0.00010174722702429	8.074286354093252e-05	7.043456592304001e-05	6.708874753965151e-05	1.8115722785915505e-05	3.5703756077175e-05	0.0	0.0	0.0	5.6592486688904994e-05	3.376049074477501e-05	0.00012417232536581502	6.9454794319415e-05	7.554363568297e-05	4.118651648957901e-05	0.00015094618238260002	0.000147648691882	7.453413556585e-05	0.0	0.0	0.0	8.7297975183615e-05	7.6815621018015e-05	0.00013132277993375	0.000156640016677225	0.0	7.778008959559999e-05	0.0	0.0	0.00012531013545385	0.0	0.00012240523418985	0.0	0.0	0.000132513565385575	0.0	6.664669646912998e-05	0.0001258274576622	5.098322722185e-05	7.278366147495e-05	6.628348139373e-05	0.0	1.73189342475425e-05	0.0	8.094418978221e-05	1.3947421070547501e-05	0.0	5.5773392604819995e-05	0.0	0.0	0.0	9.8312900013875e-05	0.0	0.0	8.1750683048665e-05
M00822	1.98175392373e-05	1.64413830507e-05	3.710846151666667e-05	3.4980104362e-05	4.9885891375000004e-05	1.5870102494066666e-05	2.04246718822e-05	3.945392348266666e-05	4.504425812133333e-05	3.792007417866666e-05	6.400609385533332e-06	4.4888508623999995e-05	4.869663138666666e-05	4.161690662900002e-05	2.76755748001e-05	2.743904548876667e-05	4.8251308801333316e-05	4.0056884884000015e-05	3.590474265733333e-05	4.372694553366667e-05	2.377003112413333e-05	3.8793076828e-05	2.1599753890000002e-05	4.8088631930999984e-05	3.907304210366667e-05	3.9545752144333336e-05	2.66065303369e-05	9.340000838466666e-06	1.47841188276e-05	5.3196239650442e-05	3.4903567376333336e-05	2.227771458993333e-05	2.847178635946667e-05	4.9842241127000014e-05	4.767056850266668e-06	4.4627041541999995e-05	9.707719566066666e-06	1.2118989937866667e-05	6.049086117866666e-06	4.255321994200001e-05	1.5058725542000007e-05	3.976966119133333e-05	3.563478121133333e-05	4.230302248933333e-05	4.885891726633333e-05	3.5573778126666658e-06	6.671690693887333e-05	1.4837274958533334e-05	3.8266557001999993e-05	5.2118484314999995e-05	4.7423372198666666e-05	4.6991630169e-05	4.779196012033333e-05	1.42541726124e-05	8.1745114804e-06	2.6902782677766667e-05	3.791857679933333e-05	2.00990978599e-05	5.4546570056e-05	4.5163155054e-05	1.6115834105366666e-05	8.995387306766666e-06	5.6670141789333324e-05	5.626128068433332e-05	1.966239674413333e-05	1.983443799523333e-05	2.72413265293e-05	3.8150029160333333e-05	8.757595132766667e-06	2.8701127998200006e-05	6.1189800242e-06	6.0503656353000026e-05	4.9664925190666664e-05	2.129022392463333e-05	2.6832565900033336e-05	2.5943068101533333e-05	3.446144250833333e-05	2.560951387733333e-05	3.567767748333333e-05	4.403171105533334e-05	3.8954183999666666e-05	3.6560892296333334e-05	5.835859601e-05	2.1408905613866666e-05	3.166181197066667e-05	1.44814711643e-05	4.4819150995333335e-06	6.499576150033333e-05	4.1848317815e-05	4.948309092233335e-05	1.3547641351433332e-05	2.4033951226733332e-05	3.483469887866667e-05	2.6776938782733333e-05	1.7476746992433333e-05	1.1853660201266667e-05	2.84729572762e-05	5.080166921e-05	1.0692550615533333e-05	2.3701864330766666e-05	4.5927597583999993e-05	2.3575041174866665e-05	2.6875757048100006e-05	4.4991427887333336e-05	4.4308733814e-05	3.06376332586e-05
M00706	7.148708794109999e-06	0.00014813006135799999	6.036951064745e-06	1.579360237205e-05	1.59543514778e-05	3.0707092904e-06	2.516503314645e-05	1.1203825787014999e-05	2.507995300435e-05	6.0769896706949994e-06	8.729847759834999e-06	6.4765232174599995e-06	2.606150963565e-05	4.3358032939050005e-06	4.603712239545e-05	4.006979679935e-05	3.259681176755e-05	3.244359010525e-05	1.6793692495049998e-05	2.5095790978599997e-06	2.462177168305e-05	1.068116069935e-05	3.69526856724e-05	1.151158304075e-06	2.0595954797000003e-05	5.93443038375e-07	8.631589119294998e-05	0.0	4.235515399805001e-06	4.97202672316e-06	3.26816013485e-05	3.39979261943e-05	1.899605008575e-06	1.201268759905e-05	0.000134109384696	4.47257783369e-05	0.0002307100270265	1.32612932075e-05	1.72523280423e-05	8.42151049465e-06	1.657295164015e-05	1.75539954275e-06	2.248157427905e-05	3.66453224642e-05	3.61312445616e-06	0.00016946089356	5.472918064755e-06	4.508818615705e-06	4.82535040587e-05	1.014993153614e-05	2.452946444265e-05	4.15904492968e-06	2.2212132257349997e-06	2.9727621376999996e-05	3.4076258059599997e-06	0.00011958039676	1.27837764985e-05	1.9087628141305e-06	1.2946735802999999e-05	1.371543122745e-05	3.257017820025e-05	0.000118575248314	1.899409127765e-05	1.655379544905e-05	5.523257515545e-05	5.834942580065e-05	5.6896814612349986e-05	7.5965580571800005e-06	4.020927826715e-05	4.659607653415e-06	6.30859518925e-05	6.160593785820001e-07	1.435669600265e-05	4.489243091644999e-06	3.478736289015e-05	6.67783670495e-06	8.29318366078e-06	2.8414965439999996e-06	1.21597246993e-05	6.301656575925001e-06	7.518495918825e-06	2.92143336063e-05	7.213465973414999e-06	7.496590974075e-06	1.949605362965e-05	5.9729656954099995e-06	6.04576058205e-07	2.513655745105e-05	1.802512432155e-05	8.21979034037e-06	8.6964799449e-05	2.441845261245e-05	0.00010067225258499998	1.240061396345e-05	1.27794281712e-05	3.2994974007999996e-05	6.5293962274449994e-06	8.344228645470003e-06	2.960256222405e-05	5.021960802310002e-06	1.926494873705e-05	6.419317393e-05	2.20126944759e-05	4.191549354635e-05	1.30506715975e-05	6.015864730225e-06
M00707	3.717523558155e-05	0.0001070568573044	4.826502647565e-05	7.237625843585e-05	1.007726184433e-05	5.687709952015e-05	0.00012502837608815	2.616419087525e-05	7.901280516825e-05	8.854777804865e-05	3.976841800055e-05	1.956250660955e-05	1.908836389025e-05	5.645163329995e-05	8.200137098759999e-05	0.00014567873063699998	5.676451130645e-05	8.184613554644999e-05	0.000147046501057	2.31816227244e-05	0.0001161935211445	6.201891793855e-05	0.0001762335151055	1.2344633013425e-05	0.0001345440313665	4.39607602481e-05	0.00013736241349300002	8.542130092995001e-05	6.427584162615e-05	0.00010174204696900002	0.00012109261229499999	2.0993855476215e-05	0.00010231704713595	6.092716249680001e-06	0.00018544887629300005	7.243611304305e-05	0.000246441715537	8.01034339879e-05	5.652928946175e-05	4.573757316885e-05	0.000129806285926	0.00010159227497195	6.65752587026e-05	9.69383882445e-05	2.09040496145e-05	0.0002254731749975	2.51251382435e-05	7.9179270498e-05	9.29807057354e-05	5.2174875979450014e-05	0.00010911280820694998	6.861591562905e-05	6.512476317865e-05	8.631967212425001e-05	4.188364542395e-05	0.00015228317244899998	1.6444550252649994e-05	4.49496048483e-05	2.689400602155e-05	4.66276392432e-05	0.00010274298827265	0.000130818976354	5.00572336032e-05	2.4603090241050006e-05	0.00011643657443599998	0.0001121477899904	0.00015909965129299998	0.0001499795670855	0.00012570788245125	9.286620032845e-05	9.87897484558e-05	3.033854558245e-05	3.970135205115e-05	5.5191975962349986e-05	9.51150678985e-05	4.101025181955e-05	7.45223019755e-05	6.80159722189e-05	4.911705195535e-05	2.432998190215e-05	9.98902622788e-05	1.589283342145e-05	5.837889411455e-05	6.864948718795e-05	3.68926563186e-05	6.172227306984999e-05	2.1773053330300005e-05	8.406431203215e-06	0.0001214420411185	8.94522629103e-05	0.0001914984434455	5.98987637281e-05	0.0001033120336819	4.18253631636e-05	7.863573556970001e-05	9.78545712627e-05	5.643994043214499e-05	4.660504173405001e-05	0.00012921665508009998	0.000156692452264	5.95344624216e-05	0.00013957398357749998	0.00010378990687405	6.20861677903e-05	1.3565764515034997e-05	2.95436226507e-05
M00708	0.0	1.6985683351399999e-06	8.757378672104997e-07	6.651347039350001e-07	2.739427764105e-07	0.0	6.962310973340001e-06	2.63658744015e-07	1.88824425452e-06	0.0	7.600548109500002e-07	0.0	2.5029652774699996e-07	2.9733034354300008e-06	6.012061562755e-05	3.80921009835e-06	2.082194949705e-06	3.6423052640449998e-06	1.307129150915e-06	2.8273633541e-06	3.36269287557e-05	1.3906092768184999e-06	8.854584536945e-06	0.0	1.568909938905e-05	0.0	7.956080041839999e-06	0.0	0.0	4.86358506614e-07	3.07233165137e-06	0.0	0.0	0.0	2.44398601699e-05	1.7682026518349998e-06	5.645053531435e-05	3.2920483926750003e-07	6.61990224411e-07	0.0	1.46913697039e-06	0.0	1.0702067880464999e-05	0.0	1.5749696571300004e-06	1.655893984555e-05	4.142567163345e-05	0.0	2.025317606575e-06	2.7088872109149997e-07	1.42155829245e-05	0.0	0.0	3.0775473486849998e-06	0.0	8.130869404135e-07	0.0	0.0	4.3951892531049996e-07	1.061547280238e-05	1.29168755101e-06	4.32209220512e-06	3.8013215596e-06	2.6777192188799997e-06	1.532069177855e-06	9.908054497275e-06	1.99640460439e-06	2.9734733887399997e-07	0.0	0.0	4.4229602409449995e-06	0.0	0.0	0.0	7.412661408960001e-06	0.0	0.0	0.0	0.0	5.64513982243e-07	0.0	5.137177597685001e-07	8.6932929982e-08	0.0	1.866575472745e-06	1.3531400271549999e-06	0.0	5.44358527135e-07	4.41377126217e-06	0.0	8.024723180034999e-06	0.0	1.178745633785e-05	0.0	3.777273904315e-07	5.6981904436650006e-06	0.0	7.250415012399998e-07	1.9571434035900002e-06	0.0	9.60388815317e-07	3.187392560675e-06	0.0	8.401320994899999e-06	0.0	1.8636192862049998e-07
M00709	0.0	2.49182578274e-05	4.787498683270001e-07	3.38690586907e-05	9.9364545266e-06	2.5725066100299998e-06	2.54240114962e-06	1.17592117601e-06	2.57468414315e-06	8.57663598825e-06	1.74374312235e-05	1.38041273313e-06	4.55420218283e-06	5.04006340661e-05	3.4275647699400003e-06	0.0	6.31414523838e-06	6.34773197454e-06	7.7889542865e-05	6.52889846334e-06	6.1462507095e-06	0.0	6.73467015086e-06	0.0	0.000101750991631	4.642065912843167e-05	3.82908385761e-06	0.0	0.0	0.00014089942976	1.94162931713e-05	0.0	0.0	0.0	9.645470549010001e-06	0.0	2.05435072653e-06	2.235796103e-06	1.59339677506e-05	4.38924956193e-05	0.000154567372333	6.99934944829e-05	3.943846901158001e-05	6.1199861342e-05	7.889541002439999e-06	1.78745614372e-05	3.19315592527e-06	0.0	7.43205804237e-06	2.28815188814e-05	9.14254810055e-05	4.6077624110426005e-05	2.68875980253e-06	3.08672489276e-06	0.0	3.5605303259633336e-05	4.95044577295e-06	0.0	0.0	0.0	3.61819636974e-06	2.87037797134e-05	1.10664190414e-06	1.29708232478e-06	1.72543700208e-06	0.0	7.47681307574e-05	0.000121075710871	2.345099798e-05	0.0	0.0	0.0	7.04663921295e-06	7.448787482669998e-06	7.94451086017e-05	6.841595282118332e-05	0.0	8.65447341025e-06	9.52493427818e-07	5.7584861702e-07	0.00011450157419399996	0.0	1.94119521568e-05	0.0	5.242592294204317e-05	3.87137183185e-05	0.0	6.383050448230001e-06	7.03038036939e-05	1.97669742722e-05	3.54145908831e-05	1.41056990801e-05	6.216661200456833e-05	2.14186430092e-06	0.0	1.7514151666599999e-06	2.0355168456e-06	0.0	1.95612002592e-05	0.0	5.3964373671195e-05	0.0	6.12781150509e-05	0.0	0.0	9.04823067896e-06
M00610	1.0263939227100002e-06	1.2083395831775e-06	3.1722523989625e-06	6.4706928409050005e-06	2.080274605875e-06	4.648070593082499e-06	7.625557002394999e-06	1.6603389815175e-06	5.4918646362675006e-06	3.32333282985375e-06	3.59139794103e-07	6.0638349138375e-06	1.80181377102e-05	1.8129831785025002e-06	3.6314857166975e-06	4.1398810853400006e-06	5.2222204480075e-07	1.5116665446350001e-06	0.00011290984929099998	0.0	4.088716404175e-07	5.8866781840424986e-06	6.6728864573325e-06	3.77373758033e-06	3.5883715152800002e-06	4.8793486918675e-06	1.2455439451620002e-06	2.556008272645e-06	2.8293403339349997e-06	5.113822607955e-07	1.869830724795e-05	1.038871377536e-06	5.0265175485074996e-06	8.816776425275e-07	1.02753989775625e-06	3.311017519825e-07	1.298637400243e-05	1.2821437319925002e-06	5.65808653772e-06	5.763732123875e-06	3.2793525076025e-06	1.24814224751e-06	1.40821831314e-05	2.7049305362107502e-06	8.3792913693e-08	2.163138738135e-06	1.8754126666075001e-06	5.5003222813900006e-06	3.958934887625e-07	3.11925143802e-05	2.7327593901125e-05	4.3932285410275e-06	5.21753796359e-06	2.015621192315e-06	7.946938059510001e-07	3.5061678122875e-06	1.140358295024e-06	5.2239908216825e-07	1.41188756358475e-06	3.4335060172575003e-07	6.5715097941425e-06	1.67000920224225e-05	6.66385541416425e-06	2.05076887439025e-05	3.2562223971275e-06	2.3224699595013e-05	4.005677823205e-07	1.19360951460625e-06	3.0726562335725e-05	1.9673698323525002e-06	4.3504734068e-07	1.77098285851e-06	8.3610446972825e-06	1.55430716103125e-06	6.7838456077675e-07	0.0	6.0010641833699995e-06	4.3132875534975005e-06	1.3002366283725e-05	9.0116365188575e-06	2.6973142359300003e-06	0.00017022499285149998	4.7594731452175005e-06	3.74885854263e-06	1.3824470602945e-06	4.96957664268e-05	1.60680357615e-07	3.277111776405e-05	4.1899762978675e-07	1.1231084676145e-05	4.7928054853025e-07	2.3719192872815003e-06	4.964139204197499e-06	3.0563344963775005e-05	8.883602093647501e-06	2.0328008582275e-05	9.186732897475e-05	2.4146656993925e-06	5.10243268189e-06	4.370393108980001e-06	5.388414933855e-06	4.2065462267525e-07	1.10209870185e-06	1.2310059054317501e-05	8.445789853202502e-07	7.003710062409999e-06
M00739	2.8628604306240007e-06	2.133765098838e-05	8.055929515984001e-07	2.74550794619e-05	9.279149796316e-06	1.5060493206726e-06	4.353128303147998e-06	1.5199741027978001e-06	7.550517292499999e-06	3.6784082804360002e-06	1.061647260445e-05	1.1502131214222e-06	2.511189380718e-06	2.9386676343880003e-05	3.5740253694260004e-06	0.0	4.58931259097e-06	5.959457453318e-06	7.108365606336002e-05	3.8106019906760003e-06	4.917928240569999e-06	1.5759696416379997e-06	1.976552859284e-05	1.167759052216e-07	5.89816002679e-05	2.270339237348e-07	3.5175904235539995e-06	2.14027927518e-07	0.0	6.474185266648001e-05	3.0356297292840003e-05	5.17603477984e-07	0.0	4.586105692712e-07	4.9874883413620004e-05	9.220747274346e-07	6.4716273036440005e-06	3.238471922094e-06	1.4197184811520001e-05	1.8067019989004e-05	0.0001166616498214	5.94594535637e-05	1.4082311930120002e-07	3.630644142874001e-05	7.070717353021999e-06	1.96262558056e-05	1.3485686810698e-06	0.0	2.785952693982e-06	1.8385332441140006e-05	7.528873812218001e-05	8.791294356200001e-08	2.346029176382e-06	8.486097452146001e-06	7.227438300139999e-08	1.570645626986e-06	4.6191537182339986e-06	3.816992359312e-07	0.0	7.83564769356e-08	4.258211939988e-06	2.7522614025280005e-05	5.405966043741999e-06	1.920701087772e-06	7.2286807027740005e-06	1.8612884009140004e-06	6.408537052148e-05	7.823073989224e-05	1.87604965772e-05	2.315528236148e-06	2.510691801522e-05	0.0	5.26540989337e-06	4.187256146559999e-06	6.545673033806e-05	2.2005546833168e-05	1.7479949659279999e-06	6.348689189146e-06	6.30805961564e-07	1.8679824944119999e-07	6.762118372688e-05	1.630600615388e-05	1.3990452358639999e-05	0.0	2.4557922019540003e-06	3.990801945426001e-05	0.0	6.573966902498e-06	6.368225050188e-05	1.2449579715419998e-05	3.321821738642e-05	7.829649106808e-06	1.1392049109528e-05	1.63561891139e-06	1.2459144818582001e-06	6.339666907281999e-05	2.969870589432e-06	0.0	8.129992117122e-06	1.7939895942699996e-07	2.7954016911919998e-06	3.73250971018e-06	4.38974262024e-05	0.0	0.0	4.798538087882e-06
M00720	9.095008816966666e-05	3.5284835852333334e-05	7.906483548466668e-05	7.758504290866667e-05	0.00010863143189100001	7.817545184566668e-05	4.7900403491e-05	9.730596526066666e-05	9.167799738433334e-05	7.525987575499999e-05	8.863095390400003e-05	0.00015641981572333334	0.00010165350909166666	8.873397488133334e-05	8.3300265794e-05	4.100003312666666e-05	6.8090882068e-05	6.197141618233335e-05	8.211954900033333e-05	0.00010275449142633336	4.906788253399999e-05	0.00011347164437766665	4.854328928599998e-05	0.00016753172495533335	7.265246825866667e-05	9.216408964133333e-05	5.077384739966666e-05	6.613693890133333e-05	6.527485651966666e-05	0.00010850811624833332	6.554952102499999e-05	5.2533401358e-05	5.510576497266666e-05	0.00011142237122033335	9.457360475966667e-06	0.00010113211369333332	2.229663115443333e-05	2.05020651288e-05	0.000100325328721	0.00010306633692333333	0.00011654414344766672	9.2798737915e-05	7.223593122733332e-05	0.00010605433719466666	0.00010639132552666666	5.6603627945333325e-05	8.563526943133334e-05	4.1463349048e-05	8.965051399433334e-05	9.561938771333334e-05	9.7501835175e-05	9.1637355902e-05	0.00012708036322833333	8.670503040400001e-05	6.3230049741e-05	6.633181875400001e-05	8.694975797433332e-05	6.859041491933333e-05	0.00014445724285966667	8.594007662766666e-05	7.753838997233333e-05	1.01443219292e-05	0.00010514269490999999	9.137552103100001e-05	6.3735108558e-05	4.006301787166666e-05	7.142930213833334e-05	7.968575764366667e-05	8.614711573266667e-05	6.505499844500002e-05	6.018480313233336e-05	0.00012163505468033335	0.00011251341640100001	8.072004435400002e-05	9.017029771966672e-05	7.432226445533332e-05	7.991358723266667e-05	8.572953364066667e-05	0.00010032836522866668	0.00014636861043033333	0.000107480509695	7.6481603031e-05	0.00014529330516066668	6.432671810133334e-05	0.00010118813238999998	0.000149038457524	8.904460085866666e-05	0.00015247261397766665	7.910483029733335e-05	6.773428746300003e-05	5.8920111035e-05	7.47219322e-05	0.00010656248676	6.343703707733332e-05	5.5119460538e-05	5.013716057466666e-05	5.761496423266666e-05	0.00012185153149600001	8.504564464833333e-05	8.556849079500001e-05	0.00010130932564700002	6.379233873266667e-05	9.885671004333334e-05	6.714365514466667e-05	0.00013638646590900002	0.00011825802376966667
M00721	0.0	2.2525122897819643e-05	4.364511204808357e-06	3.7971911039533926e-05	8.063383464738928e-06	2.8284296879600527e-06	4.52515013889125e-06	2.626549225074285e-06	2.658087253401249e-06	8.358913554812856e-06	1.2828142193862143e-05	1.3663204024374822e-06	3.50468360695e-06	2.732183092885536e-05	1.0186115275811427e-05	0.0	6.803594506085892e-06	7.580347990015001e-06	5.7708549858239294e-05	4.92975438902875e-06	5.141897209586608e-06	1.7490944298365178e-06	5.442810624744107e-06	0.0	5.986255303781607e-05	3.1457702658660184e-06	4.659067092289285e-06	0.0	0.0	7.309226987404643e-05	1.6831969301655357e-05	4.979319941190304e-06	0.0	0.0	5.951161375304109e-06	0.0	6.434963098426786e-07	3.612173819612501e-06	1.4181702048346427e-05	1.4470611787054644e-05	9.758661031351789e-05	5.347888742379106e-05	3.1302806445055364e-06	3.654621407423393e-05	6.1561383589882145e-06	1.852526720556607e-05	2.7168813597029645e-06	0.0	4.1376255926662495e-06	1.7763241010487506e-05	2.6622925834685003e-05	0.0	3.2658788397460704e-06	3.2318003011191075e-06	0.0	3.889217910351928e-06	1.2637589735568215e-05	0.0	0.0	0.0	4.6339372960273215e-06	2.4049487333976785e-05	1.768721625193911e-06	2.956319138316285e-06	2.621857350316786e-06	0.0	5.8212150185271437e-05	7.278703955748571e-05	1.995672157470893e-05	0.0	6.490091932750001e-07	0.0	3.768366461336786e-06	7.084081207041072e-06	5.9381193250330356e-05	2.1495090282810714e-05	0.0	5.561135409706964e-06	4.572294693521946e-06	1.3610333252208751e-06	7.708115712803392e-05	0.0	1.2220687971133573e-05	0.0	0.0	3.323582601481964e-05	0.0	5.652081998442857e-06	5.1533121881525e-05	1.4975943531575e-05	3.1054468359255355e-05	1.0470793039628573e-05	2.693247134925143e-06	5.0460068602692865e-06	0.0	5.638033674887251e-06	3.3194775662683573e-06	0.0	1.1373346869274285e-05	0.0	0.0	0.0	3.948880154903572e-05	0.0	0.0	7.576341951404999e-06
M00600	0.0	0.0	2.45486642452e-06	1.957522783873333e-05	7.21502301028e-06	1.1421994576766667e-05	4.448334951903334e-06	2.6764010587099997e-06	1.9647345576233336e-06	0.0	0.0	0.0	2.263575835489999e-06	1.6473557428833332e-06	0.0	1.131581316656333e-06	1.89730491171e-07	5.97242084525e-07	4.7448668387333335e-06	1.8109239529826668e-06	9.25178156998e-07	9.644022344096665e-07	1.8195555925186668e-06	6.060349409906668e-06	1.232008101580333e-06	4.977761979066668e-07	2.2203703830033333e-06	3.011658525883333e-07	7.928709711216666e-06	4.846249182100001e-07	1.5361579608499999e-07	6.11322173044e-06	1.2878893185166668e-07	7.634331326676668e-06	1.6012367748466666e-06	2.208787022833333e-06	9.857775024516666e-07	2.389358662703333e-07	2.3996428047300003e-07	0.0	2.7345562568466668e-06	1.8817628412633327e-06	0.0	1.4624908124543331e-06	2.086507024893333e-06	1.152539296601e-06	0.0	3.35728413454e-07	8.311700588490002e-07	0.0	8.482167599370001e-07	1.095324346799e-06	1.209992780985333e-06	1.00118335372e-07	3.89439344832e-06	1.533863792936e-06	2.1038855504566667e-05	0.0	2.543532176813333e-06	1.328688922442333e-06	5.2206632502e-07	0.0	1.7070684413033334e-07	5.864079814693333e-07	1.1998479775e-07	9.60180144949e-07	0.0	3.1508456216166674e-07	6.901319533466665e-07	1.77663738413e-06	0.0	1.3142564221933331e-06	7.2190593681699996e-06	9.56222581389e-06	1.246623108768e-06	0.0	8.077138597206666e-07	1.1031741574866664e-06	1.6767800986199995e-07	1.773402950645e-06	1.586460890442333e-06	2.0053814181e-06	1.514008350343333e-06	4.73247707967e-06	1.3525253319363336e-06	6.440313788463334e-07	0.0	5.9411256535033345e-06	2.942372016026667e-07	2.082346345963333e-06	2.968878788333333e-06	7.249042072483333e-07	3.1156630773366667e-06	1.9758978931633328e-07	1.57115260168e-05	0.0	2.652983649443333e-06	3.589579515186666e-06	7.2618816925900025e-06	1.757471396805e-06	2.82740153785e-06	8.52314962249e-07	0.0	1.0928805295333334e-05	2.6546574556833334e-06	1.43978931553e-07
M00601	4.8567617895500005e-06	1.513182236043334e-06	1.9106444656533337e-06	0.0	0.0	1.64472133884e-06	1.0317505104713336e-05	0.0	2.783178681896667e-06	2.371258892956667e-06	5.56311313385e-06	0.0	8.055150185719999e-06	1.2366176219766667e-05	0.0	1.2079175020253331e-06	1.3064260327133333e-05	1.6908760604599996e-06	1.0083291536739999e-05	4.182973435216666e-07	4.281897148123334e-06	8.00134831785e-06	3.500290618356667e-05	9.332211363700001e-07	4.2938362761e-06	1.0826745816466668e-07	1.1670258903166667e-05	1.180834722746667e-06	0.0	2.5856777526533333e-06	1.2999506714033333e-05	0.0	0.0	0.0	0.0	9.564728272613332e-06	0.0	1.008734743098e-05	0.0	4.444956898303334e-06	0.0	5.917473760463332e-06	0.0	3.320313332123333e-06	4.312170293033333e-06	3.21555572769e-06	9.065546152439998e-07	1.797839725093333e-06	5.158471977153333e-07	1.82965637505e-06	1.0746719224883336e-06	3.1862935889966667e-06	1.0793211496283333e-05	1.5628429248333332e-06	5.408234695806666e-06	5.884020026906667e-06	0.0	0.0	0.0	1.605253436686667e-06	1.2693083644366668e-05	0.0	2.2230962337433329e-07	0.0	5.522041753583334e-06	8.260535652823333e-06	1.7005748609733331e-06	0.0	3.76435944959e-06	9.950047052676667e-06	1.5508942063333335e-07	1.2521448652069999e-06	9.48148237525e-07	0.0	0.0	0.0	3.3397718974066662e-06	8.064225375579999e-06	1.832747950753333e-07	1.219343278745333e-06	7.182699026876666e-06	2.061654039713333e-06	0.0	2.557254223576667e-06	5.518801338533333e-06	2.13979376665e-06	1.5815197617333332e-06	0.0	3.830278261543334e-06	0.0	8.314561679486667e-06	3.2805219088066664e-06	0.0	8.039964758540002e-07	2.01539549047e-06	1.808629891009333e-06	8.687993911026666e-06	4.3042716376999996e-07	3.856667993606666e-06	5.39914772401e-06	6.9330206584633335e-06	2.0651404827500003e-06	3.40325799678e-06	4.7270633387333326e-07	1.1268537418e-07	1.2659465906066668e-07
