	10369.Gastrectomy	10673.Gastrectomy	10733.Healthy	10354.Healthy	10183.Healthy	10519.Healthy	10463.Healthy	10037.Healthy	10647.Healthy	10341.Healthy	10360.Gastrectomy	10784.Healthy	10114.Healthy	10751.Gastrectomy	10132.Healthy	10297.Gastrectomy	10563.Gastrectomy	10056.Gastrectomy	10618.Healthy	10791.Gastrectomy	10554.Gastrectomy	10068.Gastrectomy	10208.Healthy	10258.Healthy	10599.Gastrectomy	10486.Healthy	10291.Gastrectomy	10340.Healthy	10105.Healthy	10558.Gastrectomy	10176.Gastrectomy	10304.Healthy	10672.Gastrectomy	10794.Healthy	10537.Healthy	10509.Gastrectomy	10659.Healthy	10060.Healthy	10623.Gastrectomy	10395.Gastrectomy	10197.Healthy	10455.Gastrectomy	10433.Gastrectomy	10782.Gastrectomy	10457.Gastrectomy	10319.Gastrectomy	10064.Gastrectomy	10025.Healthy	10234.Gastrectomy	10703.Gastrectomy	10742.Gastrectomy	10317.Healthy	10257.Gastrectomy	10207.Healthy	10058.Healthy	10250.Healthy	10850.Healthy	10684.Healthy	10562.Healthy	10451.Gastrectomy	10355.Gastrectomy	10080.Healthy	10106.Healthy	10112.Gastrectomy	10696.Gastrectomy	10048.Healthy	10156.Gastrectomy	10215.Healthy	10690.Gastrectomy	10192.Gastrectomy	10423.Gastrectomy	10465.Healthy	10219.Healthy	10632.Healthy	10540.Gastrectomy	10741.Healthy	10378.Healthy	10302.Healthy	10574.Gastrectomy	10776.Healthy	10807.Healthy	10107.Healthy	10501.Gastrectomy	10538.Gastrectomy	10244.Healthy	10231.Healthy	10166.Gastrectomy	10246.Healthy	10104.Gastrectomy	10189.Gastrectomy	10167.Gastrectomy	10680.Gastrectomy	10657.Healthy	10036.Healthy	10357.Healthy	10243.Gastrectomy	10100.Healthy	10543.Healthy	10698.Healthy	10226.Healthy	10205.Gastrectomy	10342.Gastrectomy	10321.Gastrectomy	10487.Healthy	10701.Healthy	10810.Gastrectomy
M00712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8772525481950002E-5	0.0	0.0	0.0	5.840050350815E-7	2.5653576661600002E-5	4.093420812610001E-6	0.0	0.0	6.29765775903E-7	0.0	5.0233498918199995E-6	0.0	0.0	3.088040734155E-5	0.0	0.0	3.66946818912E-6	3.1893530469699997E-6	0.0	0.0	0.0	3.76710758493E-6	0.0	0.0	0.0	0.0	1.711236984885E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.875292297320001E-7	1.7044645099E-5	0.0	0.0	4.800189984985E-7	0.0	0.0	0.0	4.369057132720001E-5	0.0	3.51389530118E-5	0.0	0.0	0.0	3.7591491696649997E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.084447466788E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0397689044799998E-4	0.0	4.121375848735001E-6	0.0	1.19294278542E-6	3.1445517823049998E-6	0.0	0.0	1.829070224045E-5	2.770989112235E-6	0.0	0.0	0.0	0.0	2.3195783887950003E-6	1.4822694752050001E-5	0.0	0.0	9.64364899506E-6	0.0	5.447894981385E-6	0.0	3.80434133454E-7	0.0	0.0
M00715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.829299102534998E-7	1.7501175432825003E-5	0.0	0.0	0.0	1.971890646745E-6	0.0	3.140422992760001E-5	0.0	0.0	1.0728441019499999E-5	0.0	0.0	0.0	6.32079047887E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4006538962215E-5	0.0	0.0	0.0	0.0	0.0	0.0	2.6933561457865E-5	0.0	0.0	0.0	0.0	0.0	2.36136453059E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.4382023732E-6	0.0	4.190626933004999E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.034080070358501E-6	0.0	0.0	9.386548470295E-6	0.0	5.308964699E-6	0.0	0.0	0.0	0.0
M00716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.268112683849999E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M00717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.27986933924575E-6	0.0	0.0	0.0	0.0	0.0	1.2818989058715E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.751541327835E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.19029788754E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3426035680624996E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.578107092311E-6	0.0	0.0	0.0	0.0	2.4219953245724997E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7646758382675004E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2083296123675E-6	0.0	2.7796110718225E-6	0.0	0.0	0.0	1.90080432888625E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M00719	0.0	0.0	4.501062702389999E-7	0.0	0.0	0.0	0.0	0.0	6.479326475540001E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.108122612285E-6	7.325068882145001E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.945449506190001E-6	0.0	6.703471504475E-7	0.0	2.8387892222149997E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5523409748199998E-6	0.0	7.530177460435E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.151060015929E-6	0.0	1.7722349116545E-6	3.30113784239E-6	0.0	1.7101229088409996E-5	0.0	0.0	0.0	0.0	0.0	3.6407513748049997E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.953729069644999E-6	0.0	6.776411914285E-6	0.0	3.576345740786E-6	3.569227329117E-6	0.0	1.724579715698E-5	0.0	0.0	0.0	0.0	4.63900757254E-6	0.0	0.0	3.84205080773E-6	0.0	0.0
M00821	6.821256612725E-5	2.6463626889250008E-5	5.9298626613500014E-5	5.81887821815E-5	8.147357391825E-5	5.863158888425001E-5	3.592530261825E-5	7.29794739455E-5	6.875849803825E-5	5.644490681625E-5	6.647321542800001E-5	1.173148617925E-4	7.624013181875E-5	6.6550481161E-5	6.24751993455E-5	3.0750024845E-5	5.1068161551E-5	4.6478562136750015E-5	6.158966175025E-5	7.706586856975001E-5	3.7175720211134995E-5	8.510373328325E-5	3.6407466964499985E-5	1.256487937165E-4	5.4489351194E-5	6.9123067231E-5	3.808038554975E-5	4.9602704176E-5	4.895614238975E-5	8.15227902893065E-5	4.916214076875E-5	3.94000510185E-5	4.132932372949999E-5	8.356677841525003E-5	7.093020356975E-6	7.584908527E-5	1.6722473365825E-5	1.53765488466E-5	7.524399654075E-5	7.72997526925E-5	8.740810758575003E-5	6.959905343625001E-5	5.41769484205E-5	7.9540752896E-5	7.9793494145E-5	4.2452720959E-5	6.42264520735E-5	3.1097511786E-5	6.7285412352489E-5	7.1714540785E-5	7.312637638125E-5	6.87280169265E-5	9.531027242125E-5	6.502877280300001E-5	4.742253730575E-5	4.97488640655E-5	6.521231848075E-5	5.14428111895E-5	1.0834293214475E-4	6.445505747075E-5	5.815379247925E-5	7.6082414469E-6	7.88570211825E-5	6.853164077325E-5	4.78013314185E-5	3.004726340375E-5	5.357197660375E-5	5.976431823275E-5	6.46103367995E-5	4.879124883375001E-5	4.5138602349250015E-5	9.122629101025E-5	8.438506230075E-5	6.0540033265500014E-5	6.762772328975003E-5	6.6100283025875E-5	5.99351904245E-5	6.429715023050001E-5	7.52462739215E-5	1.0977645782275E-4	8.061038227125E-5	5.736120227325E-5	1.089699788705E-4	4.824503857600001E-5	7.58910992925E-5	1.11778843143E-4	6.6783450644E-5	1.1435446048325E-4	5.9328622723000015E-5	5.080071559725001E-5	4.419008327625E-5	5.6690090239525E-5	7.992186507E-5	4.7577777808E-5	4.13395954035E-5	3.7602870431E-5	4.321122317449999E-5	9.1388648622E-5	6.378423348625E-5	6.417636809625E-5	7.598199423525E-5	4.78442540495E-5	7.41425325325E-5	5.03577413585E-5	1.0228984943175E-4	8.869351782725E-5
M00701	4.52476263559895E-5	4.1659532756975E-5	3.93021237784565E-5	6.45475164305E-5	1.3212004137305E-4	0.0	1.864766469798E-5	4.388696767674001E-5	3.2617959509865004E-5	6.6352836563835E-5	9.781873322434997E-5	3.16359459298325E-5	2.939074293985E-5	7.104951846102501E-5	2.5930035836885E-5	0.0	3.933690947600999E-5	3.338006722203E-5	1.22964056252E-4	1.0763439172178501E-4	2.4992657333695E-5	3.90098835586205E-5	2.8178996425870004E-5	0.0	1.12362702565925E-4	2.66007316310425E-5	2.7544064671100004E-5	0.0	0.0	1.775737731231E-4	5.984460713665E-5	0.0	0.0	0.0	4.4255690771150006E-5	0.0	8.067915077095E-6	8.5535296032075E-6	1.2518470915382502E-4	2.8226109201745005E-5	1.7438375439325E-4	8.810714511615E-5	0.0	1.404978254939E-4	6.0302482191714996E-5	6.703449713082503E-5	4.086881869896E-5	0.0	5.608580733092E-5	8.719287961635001E-5	1.1369403373389999E-4	1.0174722702429E-4	8.074286354093252E-5	7.043456592304001E-5	6.708874753965151E-5	1.8115722785915502E-5	3.5703756077174996E-5	0.0	0.0	0.0	5.6592486688904994E-5	3.3760490744775006E-5	1.2417232536581502E-4	6.9454794319415E-5	7.554363568297E-5	4.1186516489579006E-5	1.5094618238260002E-4	1.47648691882E-4	7.453413556585E-5	0.0	0.0	0.0	8.7297975183615E-5	7.6815621018015E-5	1.3132277993375E-4	1.56640016677225E-4	0.0	7.778008959559999E-5	0.0	0.0	1.2531013545385E-4	0.0	1.2240523418984999E-4	0.0	0.0	1.32513565385575E-4	0.0	6.664669646912998E-5	1.258274576622E-4	5.098322722185E-5	7.278366147495E-5	6.628348139373E-5	0.0	1.73189342475425E-5	0.0	8.094418978221E-5	1.39474210705475E-5	0.0	5.5773392604819995E-5	0.0	0.0	0.0	9.831290001387501E-5	0.0	0.0	8.1750683048665E-5
M00822	1.98175392373E-5	1.64413830507E-5	3.710846151666667E-5	3.4980104362E-5	4.9885891375E-5	1.5870102494066666E-5	2.0424671882200002E-5	3.945392348266666E-5	4.504425812133333E-5	3.7920074178666664E-5	6.400609385533333E-6	4.4888508624E-5	4.8696631386666667E-5	4.161690662900002E-5	2.76755748001E-5	2.7439045488766667E-5	4.8251308801333316E-5	4.005688488400001E-5	3.590474265733333E-5	4.372694553366667E-5	2.3770031124133335E-5	3.8793076828E-5	2.159975389E-5	4.8088631930999984E-5	3.907304210366667E-5	3.9545752144333336E-5	2.66065303369E-5	9.340000838466666E-6	1.4784118827600001E-5	5.3196239650442E-5	3.4903567376333336E-5	2.227771458993333E-5	2.8471786359466667E-5	4.984224112700001E-5	4.767056850266667E-6	4.4627041542E-5	9.707719566066666E-6	1.2118989937866667E-5	6.049086117866666E-6	4.2553219942E-5	1.5058725542000005E-5	3.976966119133333E-5	3.563478121133333E-5	4.230302248933333E-5	4.885891726633333E-5	3.5573778126666658E-6	6.671690693887333E-5	1.4837274958533334E-5	3.8266557002E-5	5.2118484315E-5	4.7423372198666666E-5	4.6991630168999995E-5	4.779196012033333E-5	1.4254172612400001E-5	8.1745114804E-6	2.6902782677766667E-5	3.791857679933333E-5	2.00990978599E-5	5.4546570056E-5	4.5163155054E-5	1.6115834105366666E-5	8.995387306766666E-6	5.667014178933333E-5	5.626128068433333E-5	1.9662396744133334E-5	1.9834437995233334E-5	2.72413265293E-5	3.8150029160333333E-5	8.757595132766667E-6	2.8701127998200003E-5	6.1189800242E-6	6.050365635300002E-5	4.9664925190666664E-5	2.1290223924633333E-5	2.6832565900033336E-5	2.5943068101533333E-5	3.4461442508333335E-5	2.5609513877333333E-5	3.567767748333333E-5	4.403171105533334E-5	3.8954183999666666E-5	3.6560892296333334E-5	5.835859601E-5	2.1408905613866666E-5	3.166181197066667E-5	1.44814711643E-5	4.4819150995333335E-6	6.499576150033333E-5	4.1848317814999994E-5	4.948309092233335E-5	1.3547641351433332E-5	2.4033951226733332E-5	3.483469887866667E-5	2.6776938782733333E-5	1.7476746992433333E-5	1.1853660201266667E-5	2.8472957276199998E-5	5.080166921E-5	1.0692550615533332E-5	2.3701864330766666E-5	4.5927597584E-5	2.3575041174866665E-5	2.6875757048100003E-5	4.4991427887333336E-5	4.4308733814E-5	3.06376332586E-5
M00706	7.148708794109999E-6	1.48130061358E-4	6.036951064745E-6	1.579360237205E-5	1.59543514778E-5	3.0707092904E-6	2.5165033146450002E-5	1.1203825787015E-5	2.507995300435E-5	6.076989670695E-6	8.729847759834999E-6	6.47652321746E-6	2.606150963565E-5	4.335803293905E-6	4.603712239545E-5	4.0069796799349996E-5	3.259681176755E-5	3.244359010525E-5	1.6793692495049998E-5	2.50957909786E-6	2.462177168305E-5	1.0681160699350001E-5	3.69526856724E-5	1.151158304075E-6	2.0595954797E-5	5.93443038375E-7	8.631589119294998E-5	0.0	4.235515399805E-6	4.97202672316E-6	3.26816013485E-5	3.39979261943E-5	1.899605008575E-6	1.201268759905E-5	1.34109384696E-4	4.47257783369E-5	2.307100270265E-4	1.3261293207500001E-5	1.72523280423E-5	8.42151049465E-6	1.657295164015E-5	1.75539954275E-6	2.248157427905E-5	3.66453224642E-5	3.6131244561600003E-6	1.6946089356E-4	5.472918064755E-6	4.508818615705E-6	4.82535040587E-5	1.0149931536140001E-5	2.452946444265E-5	4.15904492968E-6	2.221213225735E-6	2.9727621377E-5	3.4076258059599997E-6	1.1958039676000001E-4	1.27837764985E-5	1.9087628141305E-6	1.2946735803E-5	1.3715431227449999E-5	3.257017820025E-5	1.18575248314E-4	1.899409127765E-5	1.655379544905E-5	5.523257515545E-5	5.8349425800649995E-5	5.689681461234999E-5	7.59655805718E-6	4.020927826715E-5	4.659607653415E-6	6.30859518925E-5	6.160593785820001E-7	1.435669600265E-5	4.489243091645E-6	3.478736289015E-5	6.67783670495E-6	8.29318366078E-6	2.841496544E-6	1.21597246993E-5	6.301656575925001E-6	7.518495918825E-6	2.9214333606299996E-5	7.213465973414999E-6	7.4965909740750005E-6	1.949605362965E-5	5.97296569541E-6	6.04576058205E-7	2.513655745105E-5	1.802512432155E-5	8.21979034037E-6	8.6964799449E-5	2.441845261245E-5	1.00672252585E-4	1.240061396345E-5	1.27794281712E-5	3.2994974008E-5	6.529396227445E-6	8.344228645470003E-6	2.9602562224050002E-5	5.021960802310001E-6	1.926494873705E-5	6.419317393E-5	2.2012694475899997E-5	4.1915493546349996E-5	1.30506715975E-5	6.015864730225E-6
M00707	3.7175235581550004E-5	1.0705685730440001E-4	4.826502647565E-5	7.237625843585E-5	1.007726184433E-5	5.687709952015E-5	1.2502837608815E-4	2.616419087525E-5	7.901280516825E-5	8.854777804865E-5	3.976841800055E-5	1.956250660955E-5	1.908836389025E-5	5.645163329995E-5	8.200137098759999E-5	1.45678730637E-4	5.676451130645E-5	8.184613554644999E-5	1.47046501057E-4	2.31816227244E-5	1.1619352114450001E-4	6.201891793855E-5	1.762335151055E-4	1.2344633013425E-5	1.345440313665E-4	4.39607602481E-5	1.37362413493E-4	8.542130092995001E-5	6.427584162615E-5	1.0174204696900002E-4	1.21092612295E-4	2.0993855476215E-5	1.0231704713595E-4	6.09271624968E-6	1.8544887629300003E-4	7.243611304305E-5	2.46441715537E-4	8.01034339879E-5	5.652928946175E-5	4.573757316885E-5	1.29806285926E-4	1.0159227497195E-4	6.65752587026E-5	9.69383882445E-5	2.09040496145E-5	2.254731749975E-4	2.5125138243500002E-5	7.9179270498E-5	9.29807057354E-5	5.217487597945001E-5	1.0911280820694998E-4	6.861591562905E-5	6.512476317865E-5	8.631967212425001E-5	4.1883645423949995E-5	1.5228317244899998E-4	1.6444550252649997E-5	4.49496048483E-5	2.6894006021550002E-5	4.66276392432E-5	1.0274298827265001E-4	1.30818976354E-4	5.00572336032E-5	2.4603090241050003E-5	1.1643657443599998E-4	1.121477899904E-4	1.59099651293E-4	1.4997956708549999E-4	1.2570788245125E-4	9.286620032845E-5	9.87897484558E-5	3.033854558245E-5	3.9701352051149997E-5	5.519197596234999E-5	9.51150678985E-5	4.1010251819549996E-5	7.45223019755E-5	6.80159722189E-5	4.911705195535E-5	2.4329981902149998E-5	9.98902622788E-5	1.589283342145E-5	5.837889411455E-5	6.864948718795E-5	3.68926563186E-5	6.172227306984999E-5	2.1773053330300005E-5	8.406431203215E-6	1.214420411185E-4	8.94522629103E-5	1.914984434455E-4	5.98987637281E-5	1.033120336819E-4	4.18253631636E-5	7.863573556970001E-5	9.785457126269999E-5	5.6439940432145E-5	4.6605041734050005E-5	1.2921665508009998E-4	1.56692452264E-4	5.95344624216E-5	1.3957398357749998E-4	1.0378990687405E-4	6.20861677903E-5	1.3565764515034998E-5	2.95436226507E-5
M00708	0.0	1.69856833514E-6	8.757378672104999E-7	6.651347039350001E-7	2.739427764105E-7	0.0	6.962310973340001E-6	2.63658744015E-7	1.88824425452E-6	0.0	7.600548109500001E-7	0.0	2.5029652774699996E-7	2.9733034354300003E-6	6.0120615627549996E-5	3.80921009835E-6	2.082194949705E-6	3.6423052640449998E-6	1.307129150915E-6	2.8273633541E-6	3.36269287557E-5	1.3906092768184999E-6	8.854584536945E-6	0.0	1.568909938905E-5	0.0	7.95608004184E-6	0.0	0.0	4.86358506614E-7	3.07233165137E-6	0.0	0.0	0.0	2.44398601699E-5	1.7682026518349998E-6	5.645053531435E-5	3.2920483926750003E-7	6.61990224411E-7	0.0	1.46913697039E-6	0.0	1.0702067880465E-5	0.0	1.5749696571300002E-6	1.655893984555E-5	4.1425671633450004E-5	0.0	2.025317606575E-6	2.7088872109149997E-7	1.42155829245E-5	0.0	0.0	3.0775473486849998E-6	0.0	8.130869404135E-7	0.0	0.0	4.3951892531049996E-7	1.061547280238E-5	1.29168755101E-6	4.32209220512E-6	3.8013215596000003E-6	2.67771921888E-6	1.532069177855E-6	9.908054497275E-6	1.99640460439E-6	2.9734733887399997E-7	0.0	0.0	4.422960240945E-6	0.0	0.0	0.0	7.41266140896E-6	0.0	0.0	0.0	0.0	5.64513982243E-7	0.0	5.137177597685E-7	8.6932929982E-8	0.0	1.866575472745E-6	1.353140027155E-6	0.0	5.44358527135E-7	4.41377126217E-6	0.0	8.024723180034999E-6	0.0	1.1787456337849999E-5	0.0	3.777273904315E-7	5.6981904436650006E-6	0.0	7.250415012399999E-7	1.9571434035900002E-6	0.0	9.603888153169999E-7	3.187392560675E-6	0.0	8.401320994899999E-6	0.0	1.8636192862049998E-7
M00709	0.0	2.49182578274E-5	4.787498683270001E-7	3.38690586907E-5	9.9364545266E-6	2.5725066100299998E-6	2.54240114962E-6	1.17592117601E-6	2.57468414315E-6	8.57663598825E-6	1.74374312235E-5	1.38041273313E-6	4.55420218283E-6	5.04006340661E-5	3.4275647699400003E-6	0.0	6.31414523838E-6	6.34773197454E-6	7.7889542865E-5	6.52889846334E-6	6.1462507095E-6	0.0	6.73467015086E-6	0.0	1.01750991631E-4	4.642065912843167E-5	3.82908385761E-6	0.0	0.0	1.4089942976E-4	1.94162931713E-5	0.0	0.0	0.0	9.645470549010001E-6	0.0	2.05435072653E-6	2.235796103E-6	1.59339677506E-5	4.38924956193E-5	1.54567372333E-4	6.99934944829E-5	3.9438469011580005E-5	6.1199861342E-5	7.889541002439999E-6	1.78745614372E-5	3.19315592527E-6	0.0	7.43205804237E-6	2.28815188814E-5	9.14254810055E-5	4.607762411042601E-5	2.68875980253E-6	3.08672489276E-6	0.0	3.5605303259633336E-5	4.95044577295E-6	0.0	0.0	0.0	3.61819636974E-6	2.87037797134E-5	1.10664190414E-6	1.29708232478E-6	1.72543700208E-6	0.0	7.47681307574E-5	1.21075710871E-4	2.345099798E-5	0.0	0.0	0.0	7.04663921295E-6	7.448787482669998E-6	7.94451086017E-5	6.841595282118332E-5	0.0	8.65447341025E-6	9.52493427818E-7	5.7584861702E-7	1.1450157419399997E-4	0.0	1.94119521568E-5	0.0	5.2425922942043165E-5	3.87137183185E-5	0.0	6.383050448230001E-6	7.03038036939E-5	1.97669742722E-5	3.54145908831E-5	1.41056990801E-5	6.216661200456833E-5	2.14186430092E-6	0.0	1.7514151666599999E-6	2.0355168456E-6	0.0	1.95612002592E-5	0.0	5.3964373671195E-5	0.0	6.12781150509E-5	0.0	0.0	9.04823067896E-6
M00610	1.0263939227100002E-6	1.2083395831775E-6	3.1722523989625E-6	6.470692840905E-6	2.080274605875E-6	4.6480705930825E-6	7.625557002395E-6	1.6603389815175E-6	5.4918646362675006E-6	3.32333282985375E-6	3.59139794103E-7	6.0638349138375E-6	1.80181377102E-5	1.8129831785025002E-6	3.6314857166974996E-6	4.13988108534E-6	5.2222204480075E-7	1.511666544635E-6	1.1290984929099998E-4	0.0	4.088716404175E-7	5.886678184042499E-6	6.6728864573325E-6	3.77373758033E-6	3.58837151528E-6	4.8793486918674995E-6	1.245543945162E-6	2.556008272645E-6	2.8293403339349997E-6	5.113822607955E-7	1.869830724795E-5	1.038871377536E-6	5.0265175485075E-6	8.816776425275E-7	1.02753989775625E-6	3.311017519825E-7	1.2986374002429999E-5	1.2821437319925002E-6	5.65808653772E-6	5.763732123875E-6	3.2793525076025E-6	1.24814224751E-6	1.40821831314E-5	2.7049305362107502E-6	8.3792913693E-8	2.1631387381349995E-6	1.8754126666075E-6	5.50032228139E-6	3.958934887625E-7	3.1192514380199996E-5	2.7327593901125E-5	4.3932285410274996E-6	5.21753796359E-6	2.015621192315E-6	7.94693805951E-7	3.5061678122875E-6	1.140358295024E-6	5.2239908216825E-7	1.4118875635847501E-6	3.4335060172575E-7	6.5715097941425E-6	1.67000920224225E-5	6.66385541416425E-6	2.05076887439025E-5	3.2562223971274997E-6	2.3224699595013E-5	4.0056778232049995E-7	1.19360951460625E-6	3.0726562335725E-5	1.9673698323525E-6	4.3504734068E-7	1.77098285851E-6	8.3610446972825E-6	1.5543071610312501E-6	6.7838456077675E-7	0.0	6.00106418337E-6	4.3132875534975005E-6	1.3002366283725E-5	9.011636518857501E-6	2.6973142359300003E-6	1.7022499285149998E-4	4.7594731452175005E-6	3.7488585426299998E-6	1.3824470602945E-6	4.96957664268E-5	1.60680357615E-7	3.277111776405E-5	4.1899762978675E-7	1.1231084676145E-5	4.7928054853025E-7	2.3719192872815003E-6	4.964139204197499E-6	3.0563344963775005E-5	8.8836020936475E-6	2.0328008582275E-5	9.186732897475E-5	2.4146656993925E-6	5.10243268189E-6	4.37039310898E-6	5.388414933855E-6	4.2065462267525E-7	1.10209870185E-6	1.2310059054317501E-5	8.445789853202501E-7	7.003710062409999E-6
M00734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.672942486145E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M00739	2.8628604306240003E-6	2.133765098838E-5	8.055929515984001E-7	2.7455079461900002E-5	9.279149796315999E-6	1.5060493206726E-6	4.353128303147999E-6	1.5199741027978E-6	7.550517292499999E-6	3.678408280436E-6	1.061647260445E-5	1.1502131214222E-6	2.511189380718E-6	2.9386676343880003E-5	3.5740253694259996E-6	0.0	4.58931259097E-6	5.959457453318E-6	7.108365606336002E-5	3.8106019906760003E-6	4.917928240569999E-6	1.5759696416379997E-6	1.9765528592840002E-5	1.1677590522159999E-7	5.89816002679E-5	2.270339237348E-7	3.5175904235539995E-6	2.14027927518E-7	0.0	6.474185266648001E-5	3.0356297292840003E-5	5.17603477984E-7	0.0	4.586105692712E-7	4.9874883413620004E-5	9.220747274346E-7	6.471627303644E-6	3.238471922094E-6	1.4197184811520001E-5	1.8067019989004E-5	1.1666164982139999E-4	5.94594535637E-5	1.408231193012E-7	3.6306441428740005E-5	7.070717353021999E-6	1.96262558056E-5	1.3485686810698E-6	0.0	2.785952693982E-6	1.8385332441140003E-5	7.528873812218001E-5	8.791294356200001E-8	2.346029176382E-6	8.486097452146E-6	7.22743830014E-8	1.570645626986E-6	4.619153718233999E-6	3.8169923593120003E-7	0.0	7.83564769356E-8	4.258211939988E-6	2.7522614025280005E-5	5.405966043741999E-6	1.920701087772E-6	7.228680702774E-6	1.8612884009140004E-6	6.408537052148E-5	7.823073989224E-5	1.87604965772E-5	2.315528236148E-6	2.510691801522E-5	0.0	5.26540989337E-6	4.187256146559999E-6	6.545673033806E-5	2.2005546833168E-5	1.7479949659279999E-6	6.348689189146E-6	6.30805961564E-7	1.8679824944119999E-7	6.762118372688E-5	1.630600615388E-5	1.399045235864E-5	0.0	2.4557922019540003E-6	3.9908019454260005E-5	0.0	6.573966902498E-6	6.368225050188E-5	1.2449579715419998E-5	3.321821738642E-5	7.829649106808E-6	1.1392049109528E-5	1.63561891139E-6	1.2459144818582001E-6	6.339666907282E-5	2.969870589432E-6	0.0	8.129992117122E-6	1.7939895942699996E-7	2.795401691192E-6	3.7325097101799997E-6	4.38974262024E-5	0.0	0.0	4.798538087882E-6
M00619	0.0	0.0	1.74803914525E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1206187232466666E-7	0.0
