	10776.Healthy	10850.Healthy	10543.Healthy	10246.Healthy	10156.Gastrectomy	10684.Healthy	10463.Healthy	10100.Healthy	10342.Gastrectomy	10357.Healthy	10234.Gastrectomy	10537.Healthy	10068.Gastrectomy	10304.Healthy	10701.Healthy	10197.Healthy	10486.Healthy	10132.Healthy	10680.Gastrectomy	10036.Healthy	10487.Healthy	10166.Gastrectomy	10317.Healthy	10183.Healthy	10791.Gastrectomy	10319.Gastrectomy	10208.Healthy	10554.Gastrectomy	10465.Healthy	10784.Healthy	10341.Healthy	10114.Healthy	10558.Gastrectomy	10215.Healthy	10794.Healthy	10056.Gastrectomy	10423.Gastrectomy	10207.Healthy	10112.Gastrectomy	10205.Gastrectomy	10354.Healthy	10741.Healthy	10632.Healthy	10107.Healthy	10696.Gastrectomy	10538.Gastrectomy	10623.Gastrectomy	10360.Gastrectomy	10258.Healthy	10673.Gastrectomy	10192.Gastrectomy	10657.Healthy	10064.Gastrectomy	10455.Gastrectomy	10433.Gastrectomy	10025.Healthy	10037.Healthy	10257.Gastrectomy	10060.Healthy	10297.Gastrectomy	10378.Healthy	10244.Healthy	10291.Gastrectomy	10647.Healthy	10243.Gastrectomy	10501.Gastrectomy	10250.Healthy	10519.Healthy	10540.Gastrectomy	10618.Healthy	10733.Healthy	10219.Healthy	10563.Gastrectomy	10104.Gastrectomy	10369.Gastrectomy	10574.Gastrectomy	10355.Gastrectomy	10058.Healthy	10176.Gastrectomy	10048.Healthy	10451.Gastrectomy	10751.Gastrectomy	10105.Healthy	10703.Gastrectomy	10599.Gastrectomy	10080.Healthy	10807.Healthy	10562.Healthy	10395.Gastrectomy	10742.Gastrectomy	10672.Gastrectomy	10321.Gastrectomy	10302.Healthy	10810.Gastrectomy	10167.Gastrectomy	10659.Healthy	10231.Healthy	10509.Gastrectomy	10690.Gastrectomy	10457.Gastrectomy	10698.Healthy	10782.Gastrectomy	10340.Healthy	10189.Gastrectomy	10226.Healthy	10106.Healthy
M00276	1.16576225e-05	9.30971875e-05	8.788825e-06	3.8938325000000005e-06	4.2271275e-05	7.948668e-06	3.0063175e-05	1.55046275e-05	4.0332e-05	2.9917775000000002e-05	3.0625125e-05	0.000120827	1.1924127499999995e-05	8.65452e-06	6.4793475000000024e-06	7.0657375e-05	1.7492852500000007e-05	9.2642375e-05	1.9709375e-05	4.5160525e-05	3.449845e-05	1.2569955e-05	2.31930175e-05	6.3142125e-06	7.1557125e-06	6.2099425e-05	5.2044375e-05	4.26746e-05	4.926255e-06	1.83756675e-05	4.121445000000001e-05	2.4159825e-05	3.8742285e-05	5.9992975e-05	2.8399799999999998e-06	3.31354e-05	4.680502500000001e-05	2.981615e-05	1.25718325e-05	1.3089949999999997e-05	2.04047775e-05	2.8095300000000002e-05	8.954892499999999e-06	0.000101604625	3.1630275e-05	1.5883285e-05	2.84839e-05	1.4046395e-05	7.72898e-06	4.7732575e-05	8.980115e-06	8.73829e-05	3.4801825e-05	3.5017025e-05	2.1666100000000006e-05	2.8386435e-05	8.697855250000001e-06	8.4079825e-06	3.0594707500000004e-05	1.34437225e-05	2.230945e-05	1.20725275e-05	4.5526125e-05	2.61306e-05	5.855782500000001e-05	1.745488e-05	5.6709e-05	1.135132325e-05	3.3561075e-05	5.1101075e-05	1.89829475e-05	6.977655e-06	1.6128867500000002e-05	2.61038e-05	1.4417579999999998e-05	3.9922075e-05	2.0712025e-05	4.070055000000001e-05	3.109995e-05	4.765815000000002e-05	1.237865e-05	2.406238e-05	1.49767075e-05	1.6434675e-05	7.5006725e-05	2.9859699999999998e-05	3.887835e-05	3.11452125e-06	2.017055e-05	5.282270000000001e-05	1.5768902499999998e-05	3.3300700000000005e-05	1.31779225e-05	8.841305e-06	4.9024675e-05	0.00016671474999999995	2.4767600000000003e-05	2.1594849999999995e-05	2.3650875e-05	8.487260000000001e-06	3.6848325e-05	4.990970000000002e-05	1.16874125e-05	9.9620875e-06	3.1519075e-05	2.981105e-05
M00277	5.2114275e-06	9.7369175e-06	5.037059999999999e-06	1.285275e-06	1.8042422500000007e-05	3.07375e-06	1.1652815e-05	3.274342e-06	4.931101e-06	1.18886975e-05	3.9109175e-06	1.4405459999999993e-05	1.334945e-05	3.720945e-08	3.3206630000000007e-06	2.460267545e-05	1.8292525e-05	1.2601625e-05	6.469930000000003e-06	5.899626000000001e-06	6.148803250000003e-06	1.6460765e-06	5.0748200000000015e-06	1.958026e-06	1.48436675e-06	7.400650000000003e-06	1.08379425e-05	1.4251022499999998e-05	1.1998675e-06	1.4121225e-05	1.221166e-05	4.531422499999999e-06	1.7761900000000004e-06	1.1462372499999999e-05	2.0899675e-07	5.584885e-06	5.096154749999998e-06	2.783475e-06	6.5382675e-07	4.6985775e-06	1.1432069999999998e-05	2.647325e-07	6.710405e-06	2.0823148500000007e-05	8.288937499999999e-06	2.1174543000000003e-06	1.115261e-05	1.35691525e-06	3.83297175e-07	1.0868145e-05	3.2448825e-06	1.0650185e-05	3.4953575e-06	1.59525475e-05	3.1809905000000012e-06	7.688052499999999e-06	8.63367e-06	8.164280000000002e-07	2.3296350000000006e-05	3.716805e-06	1.672935e-05	3.4337225e-06	9.2666325e-06	2.736565e-05	1.6278525000000002e-05	9.3359e-06	5.515467499999999e-06	1.6925049999999996e-06	1.07805855e-05	1.12518225e-05	6.877752500000001e-06	6.270205e-07	4.671275e-06	1.413665e-05	3.5520075e-06	3.57873625e-06	8.5262025e-06	1.120671275e-05	1.0262365e-05	1.3242659999999995e-05	1.16506625e-06	1.9983975e-06	9.4340625e-06	8.9573475e-06	9.5232125e-06	1.7052675e-05	1.10483125e-05	7.775252499999999e-08	7.0531775000000015e-06	6.1467975000000025e-06	8.925854999999999e-06	5.6087274999999996e-06	5.07909e-06	3.1530775e-06	1.2828745e-05	3.08551e-05	8.86154e-06	4.7420725e-06	6.6220325e-06	1.4360644999999999e-06	1.3183900000000001e-05	9.2617375e-06	2.177984e-06	4.9090025e-06	8.8816475e-06	7.0826825e-06
M00157	8.123408749999999e-05	0.00011345383750000001	9.12452875e-05	5.049789000000001e-05	6.848102499999999e-05	6.02428875e-05	0.00014995637500000002	5.84572375e-05	0.000142160125	0.0001338923375	6.314555e-05	0.00022908475	0.0001213191625	0.0001319971375	6.72185875e-05	8.212401875000001e-05	8.667339999999999e-05	9.0161575e-05	9.68903875e-05	0.00016528625	8.26703375e-05	3.82269375e-05	9.612377500000001e-05	9.5302425e-05	3.933906250000001e-05	7.68686875e-05	0.000179672	0.00016196	6.53380625e-05	0.0001008446125	0.00020415525	9.78216375e-05	9.67479875e-05	9.41841375e-05	5.152170000000001e-05	8.27917375e-05	9.22928e-05	7.420646250000001e-05	6.0275325000000004e-05	5.7032175e-05	7.71466625e-05	8.396845e-05	7.990445e-05	8.81175125e-05	8.970395e-05	8.651292499999999e-05	6.0267825e-05	3.3563737500000005e-05	9.54558125e-05	0.00012953737499999998	8.80625125e-05	0.00010075733750000002	0.000106590475	9.53353125e-05	6.257846249999999e-05	0.0001203970375	8.64045e-05	8.610196250000001e-05	0.000181655	4.36506625e-05	0.00014982125	4.83984e-05	0.00011100145	0.00017649974999999998	0.000113951325	9.69941875e-05	0.00012941067499999998	6.495114999999999e-05	5.91998e-05	9.448041250000001e-05	9.60217375e-05	7.209001249999999e-05	0.0001013416375	9.033815e-05	4.71191e-05	0.0001106026	7.942419999999999e-05	7.34886375e-05	0.00012803486249999998	0.00014062372500000002	7.47454875e-05	0.00011657982500000002	6.48791e-05	8.87191e-05	0.00015126923750000002	0.000237200375	0.000106293375	6.383331250000001e-05	0.0001155893375	0.0001620680875	0.000144282125	6.087318750000002e-05	6.5075925e-05	4.18620125e-05	7.8249625e-05	0.000187995125	5.038328750000001e-05	8.5391625e-05	7.26986625e-05	7.887588749999997e-05	9.04079375e-05	0.00011906437500000004	6.75044125e-05	7.868542499999999e-05	0.00012897024999999998	0.0001136694125
M00278	1.4009824999999998e-06	1.5501002499999996e-06	7.31735e-08	1.2259625e-06	1.0675475e-05	0.0	1.059055e-06	2.6169e-07	3.494925e-08	1.7840275e-06	4.82913e-08	0.0	5.796775e-08	0.0	0.0	0.0	3.26881e-07	1.17775e-06	9.801724999999999e-08	3.170875e-07	1.4530025e-06	3.294625e-08	1.1055775e-08	1.5877075e-06	1.6812224999999998e-08	0.0	1.5323299999999998e-07	3.08703e-07	0.0	1.4294124999999996e-06	2.5495075e-07	2.9269875e-06	7.606975e-07	3.3643e-08	0.0	6.322137500000001e-07	2.53225e-08	1.8145505e-07	1.085475e-07	0.0	7.487125e-06	0.0	1.7736749999999998e-08	5.35545e-07	3.1314225e-07	0.0	9.88255e-07	3.207965e-07	7.513600000000002e-07	4.5280610000000016e-06	3.7714375e-07	5.771475e-08	6.791324999999999e-07	1.6047374999999998e-07	3.60205e-07	5.0286325e-07	1.64328e-07	6.784874999999999e-07	2.551925e-07	8.264352499999999e-08	1.64275e-06	2.9865750000000004e-08	7.400455e-07	1.5212275e-08	1.1659625e-08	6.987125e-08	1.232485e-07	2.0138175000000002e-07	8.144175e-06	9.97724275e-06	1.1601975e-06	2.5936e-07	4.7807000000000006e-08	1.02751275e-05	0.0	6.1138000000000015e-06	1.2374999999999998e-07	4.964325e-08	1.028425e-07	3.593262500000001e-07	2.6543e-08	5.8028724999999985e-08	8.6806e-07	3.468e-06	3.7026845e-06	1.50008e-06	3.325825e-07	0.0	7.768125e-09	8.4107e-08	4.9702725e-07	2.0895925e-06	8.3309575e-07	6.8183275e-08	1.7280300000000002e-07	0.0	0.0	0.0	3.172925e-06	6.4809e-08	1.4215400000000002e-07	1.4960125e-07	6.836924999999999e-07	1.1661895e-06	1.5722925e-06	0.0
M00279	2.4480096666666665e-05	6.327864666666668e-05	1.2128593333333335e-05	2.7131823333333333e-05	9.745806666666668e-05	2.7753001333333336e-06	1.97462e-05	2.080547666666667e-05	1.2365999999999995e-05	1.0389853333333333e-05	1.090744e-05	1.831233333333333e-05	1.652116666666667e-05	9.933962e-06	2.9153368333333337e-05	7.185166666666667e-05	1.5737891333333332e-05	3.6882066666666664e-05	1.0163216666666668e-05	7.737756666666668e-05	2.15363e-05	1.655172e-06	8.375191000000001e-06	7.270769999999999e-06	1.0935573333333333e-05	1.8793833333333333e-05	1.627138333333333e-05	3.603663333333333e-05	1.598313266666667e-05	3.4926690000000005e-05	1.9791722e-05	3.96516e-05	6.734106666666667e-05	4.0190486666666676e-06	2.245358433333333e-05	1.990789e-05	1.2258056666666666e-05	5.929850000000001e-06	1.2905239e-05	1.49584e-05	6.970106666666667e-05	9.91923e-06	1.022699e-05	2.230224e-05	8.773893333333333e-06	6.097232666666667e-06	1.641916666666667e-05	4.2555966666666665e-06	1.7335016666666666e-05	7.828953333333333e-05	7.829023333333333e-06	2.597606666666667e-05	3.170145e-05	5.72469e-05	9.050823333333333e-06	4.4511033333333335e-06	2.6554101666666666e-05	1.0434089999999997e-05	8.223126666666667e-06	4.6258233333333325e-06	1.878473333333333e-05	9.509683333333333e-06	2.00968e-05	2.5416773333333333e-05	1.3321770000000001e-05	9.916683333333334e-06	1.914456e-05	4.201812666666668e-06	4.2059166666666665e-05	9.788343333333334e-05	2.5588636666666666e-05	7.583493333333333e-06	1.3484586666666666e-05	4.366066666666667e-05	1.0325736666666665e-05	3.53394e-05	7.956843333333334e-06	4.430953333333333e-05	8.954553333333334e-06	1.1504366666666666e-05	1.378325e-05	4.5327966666666664e-05	5.08893e-06	4.6157099999999985e-05	5.76438e-05	1.2240333333333334e-05	5.464276666666668e-05	1.8076367066666665e-05	4.128100333333333e-05	2.88708e-05	1.2692076666666667e-05	3.09554e-05	7.201716666666666e-06	1.1231363333333332e-05	3.083803333333333e-05	2.5629243333333333e-05	3.209346666666667e-05	1.5579216666666668e-05	3.13197e-05	2.3048089999999996e-05	7.5855e-06	2.4117466666666667e-05	7.1224866666666654e-06	1.4471273333333334e-05	1.5982366666666668e-05	1.7581543333333332e-05
M00159	1.4632269e-05	1.768731988888889e-05	2.803965555555556e-05	1.916558555555556e-05	5.827585555555555e-06	5.945964444444445e-06	2.8167172222222218e-05	1.1221835555555556e-05	2.601103255555555e-05	1.6388641111111112e-05	1.7393514444444442e-05	2.259742333333333e-05	2.331891111111111e-05	1.4113927888888888e-05	2.3062338e-05	8.848459666666666e-06	1.8204851111111114e-05	2.175534666666667e-05	2.7503117666666664e-05	4.562030000000002e-05	2.869583333333333e-05	6.641872222222222e-06	2.5885066666666667e-05	4.036053977777778e-05	1.4734059999999999e-05	1.3301898888888887e-05	2.9378792222222223e-05	1.913136e-05	1.4673161111111111e-05	3.0583025000000004e-05	1.4717682222222228e-05	3.0175266666666662e-05	1.2079840222222225e-05	7.947437777777777e-06	2.0281390000000005e-05	2.252761011111111e-05	1.346364111111111e-05	8.728857911111111e-06	1.970302555555556e-05	1.1714484444444444e-05	1.367703811111111e-05	4.140512111111111e-06	7.676998888888886e-06	9.942698888888887e-06	1.391647222222222e-05	3.194123333333334e-05	1.0993900000000003e-05	4.656811111111112e-06	4.3699922222222216e-05	1.0661658888888887e-05	1.395640222222222e-05	3.908668666666667e-05	2.032576111111111e-05	1.228494888888889e-05	9.625573333333334e-06	1.936508555555555e-05	2.600418255555556e-05	1.9383105666666667e-05	1.1967922222222222e-05	8.354304444444444e-06	2.8396693333333336e-05	1.6845862222222225e-05	4.012640555555556e-05	2.3424648888888888e-05	1.754799688888889e-05	1.970046333333333e-05	3.843583333333333e-05	6.52729e-06	1.684733e-05	9.406264444444444e-06	2.458218555555556e-05	1.2434354444444444e-05	2.514022e-05	1.4877605555555554e-05	1.0905616666666666e-05	3.5474733333333334e-05	1.891924444444445e-05	2.150586444444445e-05	1.4253215555555554e-05	2.128195555555555e-05	2.281116333333333e-05	1.6622650000000006e-05	7.342576111111111e-06	1.836400555555556e-05	1.1432356666666665e-05	1.0132922999999999e-05	1.0379202444444445e-05	2.2147741111111112e-05	1.559164444444444e-05	1.4335113333333331e-05	3.46877e-05	1.1070519999999996e-05	1.3442910000000004e-05	1.042092222222222e-05	1.021801888888889e-05	2.078625555555556e-05	7.978926666666665e-06	2.1090115555555562e-05	4.7323599999999995e-06	2.927370666666667e-05	9.53615111111111e-06	2.0174282222222226e-05	1.1742185555555556e-05	1.418399333333333e-05	2.294415444444445e-05	2.240471111111111e-05
M00280	4.435753333333334e-06	0.00010938110000000001	1.5254266666666666e-06	4.8282766666666664e-06	4.84028e-05	1.2825566666666664e-07	1.0563993333333333e-05	1.118228e-05	3.394663333333334e-05	8.952056666666666e-06	3.26611e-06	5.507813333333334e-06	4.32634e-06	1.6298466666666666e-07	0.0	9.613886666666666e-05	1.183926e-06	3.5077966666666665e-05	4.5151533333333325e-06	3.523946666666667e-05	9.349093333333334e-06	5.768153333333334e-06	5.13966e-07	7.0606866666666655e-06	1.4026533333333332e-06	3.7148866666666666e-05	1.1839666666666666e-05	2.1714166666666666e-05	2.133203333333333e-06	4.578869999999998e-06	4.460003333333333e-05	1.1346503333333334e-05	1.5543737e-05	3.7230633333333336e-05	8.371079999999998e-07	6.200386666666666e-06	1.9544766666666666e-05	6.24632e-06	1.6251433333333334e-06	3.8184066666666674e-06	2.8404333333333332e-05	1.6448666666666667e-05	6.3619866666666665e-06	0.00017229633333333333	9.8452e-06	6.76598e-06	1.6025333333333334e-05	3.5190233333333337e-06	9.44852e-06	1.710252666666667e-05	1.9296166666666664e-06	3.097266666666666e-05	3.63209e-05	5.028793333333333e-05	1.2082125000000002e-06	1.80558e-05	1.3236553333333333e-06	1.812752e-06	1.076957e-06	2.1259196666666664e-06	6.416253333333334e-06	5.134433333333334e-06	1.1464656666666666e-05	6.416283333333333e-06	9.932016666666667e-06	8.31273e-06	3.4671e-05	8.576566666666666e-07	4.548506666666666e-05	3.940346666666666e-05	3.044973333333333e-06	3.467413333333333e-06	5.266993333333333e-06	4.350820000000001e-05	1.406191e-06	1.3772046666666668e-05	9.395226666666667e-06	3.5716599999999996e-05	1.682385333333333e-05	8.128923333333334e-06	8.82416e-06	7.767283333333333e-06	3.6975333333333327e-06	1.3972516666666665e-05	2.1993400000000002e-05	1.7934763333333335e-05	3.468306666666667e-05	8.484066666666667e-08	5.797016666666665e-06	1.2871973333333332e-05	1.3794086666666666e-06	2.739803333333333e-05	5.646963333333333e-06	1.6017636666666666e-06	3.55578e-05	6.311913333333334e-05	3.934243333333334e-05	6.440816666666667e-06	1.6727546666666667e-05	4.88157e-06	6.172043333333333e-06	2.357363333333333e-05	5.6336733333333325e-06	5.435983333333333e-06	1.546773333333333e-05	3.0809300000000013e-06
M00281	2.1233400000000005e-07	0.0	2.9042066666666666e-07	0.0	4.0457053333333336e-06	0.0	9.001903333333333e-07	0.0	1.254868e-06	2.609823333333333e-07	8.465566666666667e-07	1.1336566666666667e-05	1.8030766666666666e-07	5.685300000000001e-08	0.0	0.0	0.0	1.110766e-05	1.179056e-06	9.579840000000003e-08	2.3429966666666664e-06	0.0	2.95021e-08	7.605399999999998e-07	7.433200000000001e-08	4.9027033333333335e-06	2.654676666666666e-06	1.0613883333333333e-05	0.0	0.0	1.0977766666666665e-07	3.556e-08	3.496106666666667e-07	0.0	1.9388153333333331e-07	1.38856e-06	2.9002533333333333e-06	1.89329e-06	5.061533333333333e-07	6.028966666666667e-07	1.7565833333333334e-07	2.981133333333333e-06	0.0	4.74313e-07	1.5162726666666661e-06	0.0	7.767353333333333e-07	1.038e-08	2.12222e-08	3.077548e-05	7.0534e-08	8.393213333333333e-06	7.555676666666667e-07	1.8249433333333334e-07	4.854553333333333e-07	1.7448833333333334e-07	0.0	0.0	4.776540000000001e-07	7.011633333333333e-07	1.2281086666666667e-07	6.961870000000001e-07	2.212583333333333e-06	1.2644286666666663e-06	2.7649466666666667e-06	1.2528053333333334e-06	1.5805499999999996e-06	1.6073366666666667e-07	8.340466666666667e-07	4.6656259999999984e-06	2.383903333333333e-07	3.599904666666667e-07	1.7661959999999996e-06	5.319356666666667e-06	4.2007826666666654e-07	2.4748699999999997e-07	9.804226666666666e-07	1.0583199999999999e-07	1.257521333333333e-06	2.436066e-06	2.0178266666666665e-06	4.840386666666667e-07	0.0	1.1287933333333337e-06	3.4712366666666666e-07	4.6946866666666664e-06	1.2459433333333333e-07	1.4213726666666666e-07	1.606148e-07	7.156056666666666e-06	0.0	2.95557e-07	8.016133333333333e-08	1.6925233333333333e-07	3.4419833333333327e-06	2.2838893333333337e-06	4.361786666666666e-07	1.3195046666666668e-06	2.740733333333333e-07	4.028656666666667e-07	1.4500593333333334e-06	2.2127233333333331e-07	3.1780366666666666e-07	8.485337333333334e-07	1.04531e-07	7.725746666666667e-07
M00282	5.52866e-06	3.98429e-07	2.05146e-05	0.0	5.478890000000001e-06	1.2329200000000004e-05	3.51006e-05	1.37625e-06	2.61852e-05	1.96199e-05	8.55839e-06	2.09512e-05	1.19729e-05	0.0	1.2372e-06	6.994e-07	1.00761e-05	6.4667200000000025e-06	8.189339999999999e-06	2.36749e-05	8.78716e-06	1.5501e-05	9.34739e-06	0.0	3.31806e-06	5.26866e-06	1.53555e-05	2.01105e-05	5.19911e-06	1.82551e-05	3.95107e-05	6.4557000000000016e-06	3.5674000000000008e-06	7.75666e-06	5.0878e-07	1.79562e-05	4.13452e-06	1.72148e-05	1.58617e-05	6.4837300000000015e-06	4.75249e-06	3.80074e-06	1.3549599999999995e-05	1.02322e-06	1.19205e-05	8.55485e-06	2.0297e-05	5.98884e-06	8.03874e-06	9.341110000000003e-06	1.0174799999999996e-05	1.15215e-05	4.92708e-06	8.74163e-06	1.1683399999999999e-05	3.92298e-05	1.72282e-05	1.14487e-05	7.72289e-06	5.23738e-06	3.80839e-05	2.9692100000000006e-06	1.00155e-05	3.73761e-05	2.51504e-05	1.35501e-05	2.30221e-05	2.1657900000000005e-05	3.8627e-06	1.51573e-05	1.04182e-05	7.26905e-07	1.00849e-05	1.2817200000000005e-05	1.2538800000000001e-05	2.41272e-05	1.86256e-05	2.1046500000000006e-05	2.27005e-05	2.61442e-05	2.62211e-06	3.45203e-06	1.08504e-05	1.17389e-06	2.3899e-05	1.0491700000000003e-05	5.48866e-06	4.5741e-06	1.26325e-05	3.90715e-06	3.15362e-05	5.25518e-06	1.44691e-05	3.82069e-06	9.74774e-06	2.994579999999999e-06	1.86987e-06	5.125520000000002e-06	1.10636e-05	9.13441e-07	1.98992e-05	1.36521e-05	1.59859e-05	7.163739999999998e-06	3.49145e-05	9.35725e-06
M00140	7.72327e-05	0.000111352	0.000109572	7.598489999999999e-05	5.0325e-05	4.43196e-05	0.000113452	5.90992e-05	9.22432e-05	7.53661e-05	5.73662e-05	0.000208722	0.000102179	7.30772e-05	9.84795e-05	9.50755e-05	7.96938e-05	8.29347e-05	5.59055e-05	0.000101474	7.33774e-05	2.609e-05	6.69464e-05	9.14331e-05	5.97734e-05	7.85721e-05	0.00013224	0.00012264899999999998	7.725600000000001e-05	9.69207e-05	0.000121875	8.91513e-05	8.06386e-05	6.36155e-05	7.78685e-05	7.599649999999999e-05	0.000100419	4.93924e-05	8.41527e-05	5.94924e-05	6.358899999999999e-05	6.42494e-05	5.12576e-05	5.45223e-05	6.7197e-05	6.44267e-05	3.62447e-05	2.2125e-05	9.74944e-05	0.000140196	6.95611e-05	0.000111443	9.02209e-05	8.367309999999999e-05	4.69387e-05	6.96964e-05	8.9294e-05	6.57737e-05	0.00012338399999999998	3.20637e-05	8.535610000000001e-05	4.95773e-05	9.58838e-05	0.000119909	7.98121e-05	7.71672e-05	0.00011916	3.88602e-05	4.73209e-05	5.10823e-05	7.76524e-05	4.04376e-05	8.1317e-05	7.391819999999999e-05	4.34614e-05	7.11898e-05	6.19096e-05	5.8485e-05	8.22959e-05	7.95208e-05	9.41118e-05	0.00010686	3.68801e-05	8.84824e-05	9.32613e-05	0.000130769	9.23624e-05	7.299989999999999e-05	9.10941e-05	0.000110567	0.000107319	5.41559e-05	4.56546e-05	3.945070000000001e-05	6.17953e-05	0.00015073200000000002	4.71163e-05	9.26658e-05	4.94067e-05	8.90602e-05	5.83226e-05	7.36634e-05	4.10474e-05	6.733439999999999e-05	7.34283e-05	7.08637e-05
M00020	3.48573e-05	1.29433e-05	6.01585e-05	1.02027e-05	4.7675e-05	3.98208e-05	0.000111435	5.99465e-06	8.19806e-05	6.85425e-05	5.0998e-05	0.000140613	5.94211e-05	6.55972e-05	1.62619e-05	8.74036e-05	4.500770000000001e-05	1.84217e-05	6.32372e-05	7.08149e-05	5.34556e-05	2.8905500000000006e-05	4.94366e-05	9.58425e-06	2.69474e-05	7.150260000000001e-05	0.000100994	8.19124e-05	3.22934e-05	4.5137700000000013e-05	0.00010552	8.00319e-05	7.89542e-05	8.258319999999999e-05	9.5977e-06	4.15345e-05	3.15858e-05	4.59927e-05	2.95716e-05	2.56696e-05	2.72666e-05	3.99969e-05	5.48383e-05	1.2098699999999996e-05	6.03997e-05	6.04055e-05	4.37937e-05	2.49915e-05	9.1468e-05	7.920050000000001e-05	4.20821e-05	4.95582e-05	6.72659e-05	6.79683e-05	4.01778e-05	8.599020000000001e-05	4.853930000000001e-05	4.21776e-05	8.02789e-05	3.0119e-05	7.365260000000001e-05	3.15791e-05	8.18542e-05	8.202450000000001e-05	6.8e-05	6.32991e-05	9.20049e-05	4.024780000000001e-05	3.31014e-05	5.30796e-05	3.43659e-05	2.74283e-05	8.30092e-05	4.82714e-05	2.23963e-05	6.69505e-05	4.517140000000001e-05	6.69405e-05	7.5619e-05	7.301350000000001e-05	4.40136e-05	5.37183e-05	4.248560000000001e-05	4.917300000000001e-05	7.417510000000001e-05	9.92141e-05	9.28941e-05	3.90142e-05	5.08978e-05	8.74438e-05	0.0001054	4.65707e-05	3.2392e-05	2.7481e-05	6.22902e-05	0.000142213	4.3883100000000014e-05	4.99989e-05	6.01438e-05	4.86299e-05	6.180939999999999e-05	8.558280000000001e-05	4.40161e-05	5.03424e-05	8.300649999999999e-05	5.65563e-05
M00022	1.8901433333333332e-05	2.866183333333333e-05	2.0318733333333333e-05	1.26059e-05	2.0301966666666666e-05	1.0931666666666667e-05	2.76115e-05	2.3410266666666665e-05	2.82417e-05	2.9099299999999998e-05	2.077656666666667e-05	6.666252727272728e-05	3.27944e-05	1.6087e-05	1.7403666666666667e-05	5.344466666666666e-05	1.4734000000000003e-05	2.4595966666666666e-05	2.288116666666667e-05	4.5101999999999996e-05	1.8728800000000006e-05	4.933898181818182e-06	1.2087233333333333e-05	4.522100000000001e-05	7.934666666666667e-06	2.39433e-05	3.4173563636363635e-05	2.01733e-05	1.610453333333333e-05	3.1165666666666665e-05	3.699566666666667e-05	3.281013333333333e-05	4.6174e-05	3.9775e-05	1.698293333333333e-05	2.629283333333333e-05	2.4645309090909092e-05	1.3303366666666667e-05	6.008814545454545e-06	1.3272566666666667e-05	3.25746e-05	7.735265454545453e-06	1.6596333333333332e-05	1.879003333333333e-05	1.877398181818182e-05	2.240343333333333e-05	1.2771666666666667e-05	1.0709133333333334e-05	3.472233333333333e-05	1.9345181818181816e-05	1.909223333333333e-05	2.0466566666666665e-05	2.567876666666667e-05	2.7241233333333333e-05	9.320690909090907e-06	1.8101266666666666e-05	2.514310000000001e-05	1.3076600000000001e-05	2.042278181818181e-05	8.1998e-06	2.510613333333333e-05	1.5449133333333334e-05	2.4354833333333333e-05	3.5722e-05	2.0756e-05	2.71319e-05	2.70198e-05	1.1616233333333332e-05	2.116883333333333e-05	2.63448e-05	3.16679e-05	1.01462e-05	2.810293333333333e-05	3.06937e-05	1.1244033333333336e-05	2.9693133333333332e-05	1.5093300000000007e-05	2.27224e-05	2.323346666666667e-05	1.9575333333333332e-05	1.2316266666666668e-05	4.196366666666666e-05	1.0539933333333332e-05	2.5663466666666666e-05	3.9988666666666665e-05	3.1665109090909086e-05	3.984833333333333e-05	2.0283966666666668e-05	4.373866666666667e-05	5.061600000000001e-05	2.745483333333333e-05	2.6724866666666665e-05	1.00138e-05	1.36103e-05	1.8910272727272725e-05	3.477376363636363e-05	1.7121533333333332e-05	1.7281466666666667e-05	1.6470881818181816e-05	2.353003333333333e-05	1.3863399999999997e-05	2.94486e-05	8.855166666666666e-06	2.489023333333333e-05	2.1504766666666668e-05	2.175833333333333e-05
