	10776.Healthy	10850.Healthy	10543.Healthy	10246.Healthy	10156.Gastrectomy	10684.Healthy	10463.Healthy	10100.Healthy	10342.Gastrectomy	10357.Healthy	10234.Gastrectomy	10537.Healthy	10068.Gastrectomy	10304.Healthy	10701.Healthy	10197.Healthy	10486.Healthy	10132.Healthy	10680.Gastrectomy	10036.Healthy	10487.Healthy	10166.Gastrectomy	10317.Healthy	10183.Healthy	10791.Gastrectomy	10319.Gastrectomy	10208.Healthy	10554.Gastrectomy	10465.Healthy	10784.Healthy	10341.Healthy	10114.Healthy	10558.Gastrectomy	10215.Healthy	10794.Healthy	10056.Gastrectomy	10423.Gastrectomy	10207.Healthy	10112.Gastrectomy	10205.Gastrectomy	10354.Healthy	10741.Healthy	10632.Healthy	10107.Healthy	10696.Gastrectomy	10538.Gastrectomy	10623.Gastrectomy	10360.Gastrectomy	10258.Healthy	10673.Gastrectomy	10192.Gastrectomy	10657.Healthy	10064.Gastrectomy	10455.Gastrectomy	10433.Gastrectomy	10025.Healthy	10037.Healthy	10257.Gastrectomy	10060.Healthy	10297.Gastrectomy	10378.Healthy	10244.Healthy	10291.Gastrectomy	10647.Healthy	10243.Gastrectomy	10501.Gastrectomy	10250.Healthy	10519.Healthy	10540.Gastrectomy	10618.Healthy	10733.Healthy	10219.Healthy	10563.Gastrectomy	10104.Gastrectomy	10369.Gastrectomy	10574.Gastrectomy	10355.Gastrectomy	10058.Healthy	10176.Gastrectomy	10048.Healthy	10451.Gastrectomy	10751.Gastrectomy	10105.Healthy	10703.Gastrectomy	10599.Gastrectomy	10080.Healthy	10807.Healthy	10562.Healthy	10395.Gastrectomy	10742.Gastrectomy	10672.Gastrectomy	10321.Gastrectomy	10302.Healthy	10810.Gastrectomy	10167.Gastrectomy	10659.Healthy	10231.Healthy	10509.Gastrectomy	10690.Gastrectomy	10457.Gastrectomy	10698.Healthy	10782.Gastrectomy	10340.Healthy	10189.Gastrectomy	10226.Healthy	10106.Healthy
Clostridium bolteae	0.000622330837198	0.000713019763057	0.000479355924409	0.00111951695816	9.85786782434e-05	0.0	5.84879616255e-05	0.000161256929284	2.84430915732e-05	8.02697925891e-05	0.000122816365689	0.000108752138113	0.00123790610256	0.00196935946853	0.00117159339738	0.0	0.000271041121061	0.00225659738639	0.000195253816265	0.0035183983377	0.000294781676874	4.40604896293e-05	0.00275068400858	0.0292041313637	0.000232156644029	5.25139600123e-05	0.000139809563366	5.92615042528e-05	0.000884693893744	0.0137934261641	0.000123727913785	0.0017055932609	0.000121705201932	1.70586369022e-05	0.0067692215212	7.7285644708e-05	0.000626275120308	4.62630590809e-05	0.00863537772195	0.000855352011951	0.000730303699308	0.0	0.000386106640155	0.000110193039205	0.000210205434445	0.000249524394259	0.000119550996325	0.000624735407412	0.000157071992643	2.17275320881e-05	0.000108175773628	0.0050002494483	0.00112667371027	0.000737716540593	0.000123220576724	0.00032946619032	0.0119762486613	0.00123950954307	0.000487565357336	0.000122838469661	4.58990605815e-05	0.00341591053162	8.37824112679e-05	0.000588132634885	1.42155432342e-05	0.000769255134419	0.000449543059963	0.000304339343443	0.000183298124189	3.41643437418e-05	0.000893772148321	0.00376662168104	0.000235842063397	0.000403544845028	0.000314553745593	0.000644880582746	0.0	0.000322057489921	1.08810852985e-05	9.41952890499e-06	0.000529940802531	0.0070292933442	1.00437862176e-05	0.000945001866828	1.67320084845e-05	0.0	0.00221983732536	0.0140153539759	0.000142969483819	0.00105151262205	7.01511438717e-05	0.000205277587374	3.5979146681e-05	0.000232180416733	0.00031491775103	0.0	0.00118535449391	0.00161125934688	9.7456214458e-05	0.0166249583651	0.000264722129442	1.64485724747e-05	0.000150730425405	8.28294266808e-05	3.23616159556e-05	6.2358470045e-05
Clostridium botulinum	0.0	0.0	1.25289754217e-05	0.0	0.0	0.0	4.96839434799e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.22767632411e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.21089456404e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridium butyricum	0.0	0.0	0.0	0.0	0.0	0.0	0.000119359334235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000135275100634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002478468371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.50951000992e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011002581335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.6114539442e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridium difficile	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.08632773147e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.136822406e-05	3.95936895935e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.04673456183e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.17590351997e-05	0.0	0.0	0.0	0.0	0.0	0.0	9.29893919523e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.64867699335e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7347234269e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridium hiranonis	0.0	0.0	0.0	0.0	0.0	1.00437713757e-05	0.0	0.0	0.0	0.0	0.0	1.08773643381e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14770342308e-05	0.0	0.00051210487093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.73442908305e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.78747194274e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridium hylemonae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000596358187453	0.0	2.87022248164e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05525462461e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0486393058e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridium leptum	0.0	0.0	0.000654540666981	0.0	0.000459900770213	0.00028794449316	0.000549057368044	1.03213903158e-05	0.000213608251191	0.000152664216062	0.0	0.000111372406272	0.000293281317248	0.0	0.0105789157701	0.0	3.33085885481e-05	0.0	0.00109977038159	9.84472797201e-05	0.0	0.00761059094363	4.30070052051e-05	0.0	5.59412267545e-05	0.00143859436335	0.000286356254913	0.000141608478071	0.000271802898232	0.0	0.000544103385044	0.0	7.78984753207e-05	0.000960830572957	0.000130798467546	0.000146988698757	0.0	0.000155669647271	0.00208172966433	0.000301111530933	0.00240540681296	0.0	5.10205771289e-05	1.02589113051e-05	6.02756316011e-05	0.000255536421576	0.0	6.91662430996e-05	0.000217156243645	4.45020681522e-05	0.000346194234038	0.000433292131394	2.81419445357e-05	0.0	0.000630947233319	5.81731605113e-05	0.0167627989599	0.00320684013283	0.0	0.000399594069954	3.52537125564e-05	0.0	4.76672556515e-05	0.000156598798438	0.00439653163372	7.62376960837e-05	0.0	0.000948567197543	2.50285999095e-05	2.33249983999e-05	0.000452392940139	0.00099837927225	7.54763841783e-05	5.00930706413e-05	0.0110662017984	0.0	0.0	0.000159588931809	0.00149319597995	9.64648252712e-05	0.00155059762196	0.0	0.000185144051913	0.0	0.000454081437789	0.0	0.0	0.0	0.0	0.0	0.000263418326431	0.0	0.000239499170972	0.000155467981008	0.00010261534257	0.0	0.0028732217615	0.00564070223001	0.000212084178386	0.0	2.71100330172e-05	4.21122087351e-05	0.0165387981596	0.000508950686558	0.000110471116625	4.25739544425e-05
Clostridium methylpentosum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.10871491332e-05	0.0	4.99188133173e-05	0.0	1.31068208093e-05	1.50194066953e-05	3.22096035243e-05	0.0	0.0	0.0	0.0	0.0	7.23781919055e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.75866653662e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11097712598e-05	0.0	0.0	0.0	1.23675706228e-05	0.0	1.1618165781e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.34414983417e-05	5.34561355027e-05	0.0	0.0	0.0	1.05058761665e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11274827012e-05	0.0	0.0	0.0	3.08136700498e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.19566142911e-05	0.0	0.0	0.0	0.0	0.0	8.72083688028e-06	2.33722781258e-05	1.24578834596e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridium perfringens	0.0	0.0	0.0	0.0	0.0019627165467	0.0	0.000349545209746	0.0	6.90624228275e-05	0.0	0.0	3.41838127029e-05	0.0	0.0	0.0	0.0351809439569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.42543191193e-05	0.0	0.0	0.0	0.0	0.0	1.55090428833e-05	0.00266918462271	0.0	0.035664143558	0.0	0.000102200566032	0.0	4.08730849993e-05	6.4344530835e-05	0.0	1.26985804495e-05	0.0	0.0	0.0	0.000914130544224	0.0	0.0	0.0	5.6875832827e-05	0.0	0.0	0.00199986781156	0.0	3.68204511182e-05	2.68938310697e-05	0.0	0.0	1.56814168421e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0707980876294	0.0	0.0	0.0	0.0	0.00164175493963	0.0	0.0	0.0	0.0	0.0	0.00103427547778	0.0	0.0	1.02401674438e-05	0.0	0.0	8.67196858196e-05	0.00167209883611	0.0	0.000182669465627	0.0	0.0	0.0151388626669	0.0	0.0	0.00198476188979	0.0	0.0	0.0	0.00717501489351	1.36345463971e-05	0.0	0.083541937962	0.0	1.91966926817e-05	0.0	0.0
Clostridium phytofermentans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.90321775698e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridium ramosum	5.76684465819e-05	0.000136442719489	0.00170600353951	0.0166434154449	0.0	0.0	0.00137442121638	0.000604363480839	4.77929023487e-06	0.0	0.0	0.00334375520267	0.0017383136718	0.0058791602129	0.000174981379671	0.00192616061602	0.000276619449218	0.00418319298515	0.0	0.00377773952763	0.00129199367581	7.40348028929e-06	0.00111889274665	0.00443322104493	0.0	0.0	0.0	0.0	8.91930234025e-06	0.000525934212098	2.57720137062e-05	0.00375624673066	0.0	0.0	0.00145757473918	5.56555724759e-06	0.000577664153492	0.0	0.00914712979874	0.00102237711952	0.00103718635358	0.0	0.0	0.00111310404084	2.11924806606e-05	0.000354344029384	0.0	0.0	0.0	5.47631302679e-06	9.66018825941e-05	0.00168192732074	0.000882881816433	0.0001706421212	0.0	9.98588597027e-05	0.00503540525674	2.85342863918e-05	0.00349035845222	0.0	0.0	0.00340886874564	0.0	0.000776771729998	1.45081149473e-05	0.0	0.000853256236103	0.0	0.0003465410171	1.1481263491e-05	0.000137355590726	0.001011511965	2.22910434352e-05	0.000825941513485	0.0	4.81596573102e-05	0.0	0.0	0.000162609822594	0.0	5.451790258e-06	4.52775988182e-05	0.0	0.0	0.0	0.00606790072174	0.00194067175294	0.00226151288667	0.000984905696489	0.0	2.38649775157e-05	0.0	3.62734375654e-05	0.0	1.44315279998e-05	0.000188857564275	1.28962239173e-05	1.15208412642e-05	1.24327464873e-05	0.000163801626953	0.000162102243428	0.0	3.25635691355e-05	5.93285152622e-05	0.0	0.0
Clostridium saccharolyticum	5.27889387871e-06	7.74920332474e-06	2.56478053787e-05	0.0	0.0	0.0	0.0	7.01025580096e-06	0.0	6.77265437887e-05	0.0	0.0	6.42566926281e-06	0.0	6.47200622331e-05	0.0	0.0	0.0	0.0	0.000242687894294	0.0	0.0	0.0	0.0	3.0264586257e-05	0.0	1.75255705454e-05	5.22420653057e-05	0.000283199669495	0.0	2.31356863133e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000253485934736	0.0	0.0	0.0	0.0	6.31512934886e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.78357970441e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.59628070374e-05	0.0	6.47508998735e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.4873916296e-06	0.0	0.0	0.0	0.0	6.25180908707e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.91648094445e-05	0.0	0.0	1.92043168694e-05	0.0	0.0
Clostridium scindens	0.0	0.0	0.000120794058993	1.35886380264e-05	0.0	4.99735333729e-06	0.000135649407468	0.0	0.0	0.0	0.0	2.1771949914e-05	0.0	2.92556194825e-05	0.000765644560416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.3088514884e-05	0.0	0.0	0.0	0.0	5.35123995207e-05	9.82270014644e-06	0.0	4.98695092894e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.73711768564e-05	0.000102644310102	2.40740294571e-05	0.0	0.0	0.000534313708435	0.0	0.000188523787146	0.0	0.0	0.000124055895267	0.0	3.51225172868e-05	0.0	0.0	4.90126901175e-05	0.0	6.08129220594e-06	0.0	0.0	0.000133299533054	0.0	3.04282501982e-05	0.000133219655304	0.000273228643523	0.0	1.55103670309e-05	0.0	4.68768362745e-06	5.38220690791e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.000756353632545	8.89369993026e-06	0.000192720991157	0.0	0.0	8.95261634248e-06	0.0	0.0	0.0	2.54632486464e-05	3.43160362982e-05	0.0	4.65925615894e-05	0.0	0.0	0.0	0.0	0.0	0.0
Clostridium sp. 7_2_43FAA	7.74403621031e-06	3.4103798557e-05	0.0	0.0	0.0	0.0	0.000487383948127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.14254184697e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016514884281	0.0	0.0	1.02216588533e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000185478145501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.6114539442e-06	0.0	0.0	0.0	0.0	0.0	4.64175856182e-05	0.0	0.0	3.64706298747e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridium sp. D5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.54797227532e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000723632291871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.70705675898e-05	0.0	0.0	0.0	0.0	0.000148238552133	0.0	0.0	0.0	0.0	0.0	0.0	1.23853462103e-05	1.87402865227e-05	1.20952772495e-05	0.0	0.0	0.0	0.0	9.8583464291e-05	0.0	0.0	1.21153471315e-05	0.0	0.0	0.0	0.000790561227544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.31476346836e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridium sp. HGF2	0.00017970798135	0.0	0.000366964075969	7.02779183944e-05	2.25529074589e-05	0.0	0.000150535370396	9.33841076589e-05	0.0	0.000118055482805	0.0	0.0	6.65752807314e-05	0.000287478823536	2.94188112371e-05	0.000194238575285	1.11616201126e-05	0.00100925795357	0.0	0.00014845240623	6.59742883401e-05	0.0	0.000140512455893	9.74904297405e-05	0.0	0.0	1.43935837881e-05	0.0	0.0	0.000285100324289	5.99433232766e-05	0.00173010882836	1.56621440916e-05	0.0	0.000416387102009	6.81999577098e-05	0.000123992060253	2.04121909364e-05	4.72048048622e-05	0.000192630478674	0.000264166163924	0.0	3.84679366639e-05	0.0	3.46254944e-05	0.0	0.0	3.47661382728e-05	4.04269356192e-05	0.000145397124458	2.78421057914e-05	0.000910768947875	0.000113163496081	0.0	0.0	3.50886105962e-05	0.00153442427475	0.000143920133684	0.000563598747876	0.0	0.0	0.000215309762965	0.0	3.63294304977e-05	0.0	3.83205761202e-05	0.000570441052246	1.36226727593e-05	2.51610533183e-05	3.51726543143e-05	0.000116340870897	0.000570262941737	1.5175162282e-05	8.8126792758e-05	0.0	0.00012294690532	0.0	3.20866979118e-05	1.1202224596e-05	1.93950650118e-05	1.11343108006e-05	1.15234914697e-05	2.06804277178e-05	0.0	2.58387438168e-05	0.00251338676148	0.00180422571561	0.000696449094438	3.67972546894e-05	0.0	6.018462679e-05	0.0	5.55615277568e-05	9.19357237342e-06	1.47369130573e-05	0.0	3.51176545572e-05	1.17646333818e-05	0.0	2.75392110448e-05	2.72535015412e-05	0.0	2.21684304526e-05	9.47489065634e-06	0.0	2.13996296552e-05
Clostridium sp. L2-50	0.0	0.0	0.0	0.0	0.0	0.0200650984029	0.000507698670459	0.0	0.00451062373989	0.00220517355858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.28964225887e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00301491036274	0.0	0.0	0.0	0.0	0.0	2.70867852977e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.96096304604e-05	0.0	0.0	9.32390398665e-06	0.0	0.0	0.000571641819275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000104054090324	0.000163474839921	0.0	0.0	0.0	0.00616659436281	0.0	0.0	0.0	0.0	0.0	0.0	0.000756508417123	0.0049066488287	0.0	0.0	8.94416258824e-06	0.000243731032764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00141033090744	0.0	0.0
Clostridium sp. M62/1	3.39698820952e-06	4.98664169657e-06	1.65044599254e-05	0.0	0.0	0.0	0.0	4.51112616559e-06	0.0	8.40420079999e-05	0.0	0.0	4.13494251364e-06	0.0	0.000177958549852	0.0	0.0	0.0	0.0	0.000298316705898	0.0	0.0	0.0	0.0	4.43836069838e-05	0.0	0.0	3.75472865154e-05	0.000199837884011	0.0	3.26712444487e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000387984881889	0.0	0.0	0.0	0.0	8.46212220125e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.14774029671e-05	0.0	0.0	0.0	2.28482894446e-05	0.0	0.0	0.0	0.0	1.02721268021e-05	0.0	4.16674493711e-06	0.0	0.0	0.0	0.0	0.0	0.000122878981067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5311573021e-06	0.0	0.0	2.8415890975e-05	0.0	8.49142080368e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000164597176933	0.0	0.0	0.0	0.0	4.60879482675e-06	0.0	0.0	0.0	0.0	0.000194848875746	0.0	0.0	1.23580506592e-05	0.0	0.0
Clostridium sp. SS2/1	0.00213182104824	0.000334736819692	0.000587700500089	0.0	5.57860042085e-06	7.68267532571e-05	0.000840427995349	0.000559399899917	0.000305471879154	0.00131773374802	0.000235287992901	0.0	0.00011226783829	0.0	0.0	7.24358029536e-05	0.0	0.00111365944487	0.0	0.00971828581237	0.00105891777654	0.0	3.53862243181e-06	0.0	0.0	7.07272402769e-06	0.000518801835936	0.00083373787047	0.00208071284167	0.000694405096876	0.00105212502249	0.000718328845175	3.0993021642e-05	0.000752572069956	0.0	0.000475874223293	0.0	0.0	0.00017673247122	0.000179030509155	0.000440980524178	0.0	0.000142265448939	0.000195555329279	0.0	0.0029062741658	0.00311192503659	0.0	0.00160660908715	0.000692063076216	0.000187312784336	0.0	0.00195828571162	0.000662294770961	0.000412243752182	0.000313725981881	0.0	9.42354488458e-06	0.0	0.000142626273668	0.00507118365942	0.00158191939967	0.000189244448175	0.00134307017637	0.00153232728413	8.36379779602e-06	0.000687866440128	0.00019998990618	3.72403640273e-05	0.00164626485121	0.00153593889253	9.34022562907e-06	0.0	0.0	0.0	0.0155194457013	0.000404817924574	0.000760253913813	0.000133254255585	0.00327529176412	4.89761985398e-05	0.000391651242769	0.000775817845259	2.84006940354e-05	0.000983943698768	7.06756833436e-06	0.0	0.0	0.00154015213658	0.00113615637466	0.000987902068822	0.0	0.000102940192676	0.0	0.0	0.00181481397712	0.00010719233798	0.0	9.432816294e-05	0.000118459448259	0.0	9.09781949047e-05	0.000200581518307	0.000104061165538	0.000905962876526	0.00324100055698
Clostridium sp. SY8519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000611083289632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridium spiroforme	0.0	1.12679150468e-05	0.0	0.0	0.0	0.0	2.95772955311e-05	0.0	2.87672779799e-05	0.000104380309602	0.0	0.0	0.000327018950443	0.000133777993247	0.000115604574771	2.72600942776e-05	0.0	0.0	0.0	0.00022362158837	0.000881461873458	0.0	0.000966279518219	7.66199530198e-05	0.0	0.0	0.000410068913691	0.0	0.0	0.0	5.15274652771e-05	0.00136987925513	0.0	0.0	0.0	0.0	0.0	0.0	0.00350897859278	4.05516128941e-05	3.99258106335e-05	3.04563758309e-05	0.0	0.0	0.0	0.000347006554884	0.0	0.0	7.94311276534e-06	0.0	0.0	5.18691373715e-05	0.0	0.0	0.0	0.000137884698148	0.00126730320108	0.00021679439027	0.00069210174173	0.0	5.8027756554e-05	6.26729092964e-05	0.0	0.000463972084874	0.0	0.0	0.000158604706777	8.0297769966e-05	0.000222464765962	0.000299465741305	5.1951673185e-05	8.96365313418e-05	0.0	0.0	3.74281107357e-05	0.0	2.39372204289e-05	1.05073616504e-05	0.0	9.52689006227e-06	0.000175014177847	0.0	0.0	0.0	0.0	0.000736147080694	0.000236330359017	0.0	0.000126524133775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000104018555138	0.0	0.0	4.01609037408e-05	0.0	0.0	9.30816592573e-06	0.000163652323039	0.000147161500394
