Module	10776.Healthy	10850.Healthy	10543.Healthy	10246.Healthy	10156.Gastrectomy	10684.Healthy	10463.Healthy	10100.Healthy	10342.Gastrectomy	10357.Healthy	10234.Gastrectomy	10537.Healthy	10068.Gastrectomy	10304.Healthy	10701.Healthy	10197.Healthy	10486.Healthy	10132.Healthy	10680.Gastrectomy	10036.Healthy	10487.Healthy	10166.Gastrectomy	10317.Healthy	10183.Healthy	10791.Gastrectomy	10319.Gastrectomy	10208.Healthy	10554.Gastrectomy	10465.Healthy	10784.Healthy	10341.Healthy	10114.Healthy	10558.Gastrectomy	10215.Healthy	10794.Healthy	10056.Gastrectomy	10423.Gastrectomy	10207.Healthy	10112.Gastrectomy	10205.Gastrectomy	10354.Healthy	10741.Healthy	10632.Healthy	10107.Healthy	10696.Gastrectomy	10538.Gastrectomy	10623.Gastrectomy	10360.Gastrectomy	10258.Healthy	10673.Gastrectomy	10192.Gastrectomy	10657.Healthy	10064.Gastrectomy	10455.Gastrectomy	10433.Gastrectomy	10025.Healthy	10037.Healthy	10257.Gastrectomy	10060.Healthy	10297.Gastrectomy	10378.Healthy	10244.Healthy	10291.Gastrectomy	10647.Healthy	10243.Gastrectomy	10501.Gastrectomy	10250.Healthy	10519.Healthy	10540.Gastrectomy	10618.Healthy	10733.Healthy	10219.Healthy	10563.Gastrectomy	10104.Gastrectomy	10369.Gastrectomy	10574.Gastrectomy	10355.Gastrectomy	10058.Healthy	10176.Gastrectomy	10048.Healthy	10451.Gastrectomy	10751.Gastrectomy	10105.Healthy	10703.Gastrectomy	10599.Gastrectomy	10080.Healthy	10807.Healthy	10562.Healthy	10395.Gastrectomy	10742.Gastrectomy	10672.Gastrectomy	10321.Gastrectomy	10302.Healthy	10810.Gastrectomy	10167.Gastrectomy	10659.Healthy	10231.Healthy	10509.Gastrectomy	10690.Gastrectomy	10457.Gastrectomy	10698.Healthy	10782.Gastrectomy	10340.Healthy	10189.Gastrectomy	10226.Healthy	10106.Healthy
M00707	1.43125e-07	4.8656449999999985e-06	3.3268699999999995e-08	4.446585e-06	4.023260000000001e-05	0.0	6.647223000000001e-07	9.46481e-07	9.45e-09	0.0	0.0	4.6972405e-07	1.0038085e-07	1.25489e-07	0.0	6.545309999999999e-05	1.1425050000000001e-07	1.4073849999999999e-06	0.0	1.24542e-06	0.0	0.0	1.521775e-07	6.2797300000000015e-06	0.0	1.3283900000000002e-05	4.48405e-07	1.94482e-07	0.0	5.110805000000001e-07	0.0	1.7419900000000002e-06	0.0	2.15795e-05	0.0	1.382385e-06	1.7222749999999998e-07	7.414250000000002e-07	2.241805e-07	2.1934749999999997e-08	2.3013e-05	3.066223e-06	3.047975e-06	0.0	1.344925e-06	7.533904999999999e-08	1.113455e-05	5.97439e-07	0.0	1.60342e-05	1.239325e-07	4.68992e-07	1.024085e-08	3.5521599999999995e-05	0.0	0.0	7.144889999999999e-07	1.788795e-06	8.44131e-07	8.45585e-09	5.4031e-08	6.976005000000001e-08	2.426265e-06	3.105895e-07	5.26805e-07	2.77464e-06	5.80509e-07	3.960755e-07	3.62116e-05	3.725515e-05	2.5605e-07	2.246455e-06	3.6483999999999997e-06	3.3533e-05	8.0829e-08	4.32797e-08	2.82178e-08	9.560989999999999e-08	7.29183e-08	2.87102e-08	1.006475e-08	1.8568549999999997e-07	0.0	1.281475e-05	1.0749080000000002e-05	6.6121100000000005e-06	2.31869e-05	0.0	1.39972e-06	4.7924705e-06	0.0	1.587545e-05	1.6032000000000004e-06	1.304444e-07	2.476895e-05	7.414549999999999e-07	2.7961e-05	5.77895e-08	1.351945e-05	2.5402645e-06	1.076905e-06	1.566215e-05	0.0	3.04175e-06	0.0	0.0
M00708	4.6744500000000004e-07	0.0	4.93936e-07	1.14713e-08	6.142005e-07	0.0	2.547185e-06	4.43111e-08	8.579065e-07	2.5181800000000004e-07	5.248154999999999e-07	8.727625000000001e-06	2.463515e-07	3.14092e-08	0.0	0.0	0.0	1.316475e-05	1.527887e-07	3.90648e-08	2.902565e-06	0.0	0.0	1.2886150000000002e-07	3.4765749999999996e-07	5.851255e-06	2.8343e-06	6.492942000000001e-06	0.0	0.0	2.7728299999999998e-08	0.0	2.1475449999999998e-07	0.0	2.9674049999999998e-08	8.666225e-07	1.6573500000000001e-06	8.90471e-07	4.47789e-07	2.9160499999999997e-07	3.300995e-07	1.428502e-06	2.97191e-08	1.468085e-07	6.42504e-07	5.6258749999999994e-08	6.046265e-07	1.9242060000000003e-07	0.0	2.09869e-07	9.885435e-08	4.0538735e-06	1.496688e-05	1.686515e-07	3.551255e-06	9.93515e-08	9.498349999999999e-09	7.594010000000001e-08	2.3638799999999999e-07	9.52877e-07	3.21999e-08	9.44849e-07	2.437483e-06	1.7955535000000005e-07	1.472825e-06	1.0402495e-07	6.085365e-07	0.0	6.818465000000001e-07	5.891485e-07	3.9447049999999997e-07	9.92447e-08	4.19155e-07	8.838394999999999e-07	0.0	1.51454e-07	7.09937e-07	2.394445e-07	1.2126134999999999e-06	3.4401800000000003e-07	3.3997055e-06	6.741004999999999e-07	2.109385e-08	0.0	1.1565045e-06	1.00303e-06	0.0	2.34139e-07	6.956635e-07	6.895285000000001e-06	0.0	2.875251e-07	0.0	8.755769999999999e-08	2.10254e-06	2.31086965e-05	0.0	6.84075e-07	1.543777e-07	4.0251600000000003e-07	4.996585000000001e-07	2.398145e-07	0.0	0.0	2.14768e-07	7.87512e-07
M00709	5.696778e-06	2.78902e-06	0.0	1.54847e-06	1.71842e-05	0.0	8.81311e-07	6.6378783e-06	0.0	0.0	3.15288e-06	2.129932e-05	5.3793971e-06	3.343827833333333e-06	0.0	5.51888e-05	4.42305e-07	8.00222e-07	4.63524e-06	2.88109e-07	1.5172045333333332e-06	0.0	1.388766e-06	4.71185e-06	2.4949e-06	8.819061e-06	1.95385e-06	3.36134e-06	0.0	1.27726325e-05	2.92195e-06	7.843886333333334e-06	4.12308e-05	3.6726296e-05	0.0	2.17257e-06	5.62501e-07	8.221550000000001e-07	4.55303e-07	1.9416273666666667e-06	9.73281e-06	7.870376499999999e-06	1.7119099999999997e-06	0.0	2.9877203333333326e-06	1.3765389e-06	7.151366e-06	6.608271433333334e-06	0.0	9.505473633333333e-06	2.2841451333333333e-06	5.709236216666667e-06	6.99138e-07	2.4573800000000002e-05	1.12615e-06	0.0	2.59056e-07	4.6254399999999996e-07	2.11188e-07	1.52946e-07	4.5652836666666674e-06	4.24534055e-06	6.658379999999999e-07	1.3222899999999998e-06	1.28215e-06	8.55038e-06	2.92104e-07	1.48396275e-06	1.64645e-05	1.1475e-05	7.9137e-08	3.957745333333334e-06	3.918538333333334e-06	1.6629e-05	3.5292588333333328e-06	3.6781199999999996e-07	2.0190903333333336e-06	7.840411833333331e-07	1.23481e-05	1.7164356499999997e-06	0.0	1.77295e-05	0.0	3.5219e-06	2.243478936666667e-05	5.851e-06	4.16922e-05	0.0	5.1215e-06	4.12725e-05	0.0	1.67795e-05	9.90222e-07	3.3250099999999998e-06	1.3871633333333331e-05	1.48086e-06	1.61682e-05	0.0	3.50667e-06	4.55679e-06	5.8819243333333325e-06	2.18109e-05	0.0	6.39222e-06	0.0	3.760922e-06
M00610	0.0	0.0	0.0	0.0	0.0	0.0	7.423375e-09	0.0	0.0	0.0	0.0	7.852032499999999e-08	0.0	0.0	1.0534424999999998e-08	1.8699275e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.1107975e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2319399999999995e-08	2.404045e-08	0.0	0.0	0.0	0.0	2.26184e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2158649999999999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.8436575e-08	5.4995075e-07	1.6113925e-06	0.0	0.0	5.0592875000000005e-08	0.0	0.0	8.06875e-09	0.0	0.0	0.0	0.0	5.58715e-09	0.0	3.039825e-06	0.0	0.0	0.0	0.0	6.435525e-09	0.0	3.0828724999999995e-06	0.0	0.0	2.4656424999999997e-06	8.381475000000001e-06	0.0	0.0	2.97975e-07	0.0	0.0	8.662925e-07	1.5419875e-05	0.0	0.0	0.0	1.3048825e-06	0.0	0.0	1.860755e-08	0.0	1.34452e-07
M00738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.1459425e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.81963e-08
M00739	1.2600636e-07	3.268018e-06	3.9721280000000005e-08	4.2399259999999984e-06	3.3394740000000003e-05	2.80947e-07	2.608126e-06	1.5763059999999996e-06	1.728692e-06	4.319914e-07	1.4119033999999998e-06	3.0178e-05	8.69654e-07	5.644546e-07	0.0	6.588161999999999e-05	1.374126e-07	1.6101152000000003e-06	3.2717204000000007e-06	1.0003456e-06	6.488474e-08	0.0	1.8871604000000002e-07	5.82163e-06	1.9426728e-06	1.3490679999999996e-05	1.1989588000000003e-05	1.4631894e-06	0.0	4.389386e-07	1.978634e-06	1.6666130000000004e-06	3.0614640000000006e-05	3.403598e-05	2.391352e-07	2.5028799999999997e-06	1.5817060000000002e-05	3.62056e-06	2.561852e-07	1.375328e-06	1.492943e-05	7.402542e-06	2.518118e-06	8.344801999999999e-06	3.6216660000000003e-06	4.3570919999999995e-08	9.490524e-06	2.2710176000000003e-06	3.471814e-08	1.1959913999999995e-05	1.0768231999999999e-06	6.025736000000001e-06	2.06413e-07	3.161410000000001e-05	2.6006112e-07	1.4201962e-07	7.517163999999999e-07	1.4001784000000002e-06	1.31882e-06	2.285548e-07	7.709408000000001e-07	9.453866e-07	2.2641154e-06	4.584006e-06	2.1399459999999998e-05	4.9489e-06	8.352543999999998e-07	5.968603999999999e-07	3.2346100000000005e-05	3.428436e-05	3.8105200000000004e-07	2.754192e-06	2.745482e-06	3.228644e-05	1.5230439999999996e-06	4.053432e-07	1.2513004e-06	8.092742000000001e-08	1.2422806e-05	1.303136e-06	1.2676002e-07	6.791514e-06	9.155926e-08	1.125494e-05	1.6779606e-05	1.425646e-05	3.09365e-05	0.0	7.455152000000001e-06	2.1103700000000006e-05	0.0	2.155116e-05	2.0608416e-06	1.5100404e-06	1.89444e-05	3.669568e-06	2.390968e-05	7.557978e-07	1.2114546e-05	1.8224476000000002e-06	3.805108e-06	1.850002e-05	1.4276334e-07	4.2921800000000005e-06	3.385586e-07	3.071956e-06
M00720	1.1164266666666666e-05	2.21381e-05	5.523366666666666e-06	7.758933333333333e-06	6.330533333333333e-06	1.2422566666666667e-06	6.6817666666666676e-06	1.2573533333333333e-05	1.1461466666666666e-06	3.740133333333333e-06	3.0227000000000007e-06	1.3850266666666666e-06	1.01451e-05	6.2346e-06	1.6442666666666668e-05	3.7483e-05	9.0496e-06	1.45022e-05	5.6324666666666665e-06	1.4905899999999999e-05	2.978093333333333e-06	1.1374233333333332e-06	2.583716666666666e-06	2.3920366666666665e-06	3.0086933333333324e-06	4.616533333333333e-06	5.211566666666667e-06	2.97921e-06	6.892966666666666e-06	2.4951266666666666e-05	6.8547666666666674e-06	1.2866533333333335e-05	2.1830100000000006e-05	2.16375e-05	9.546366666666667e-06	7.845666666666667e-06	1.6314733333333332e-06	1.0879166666666667e-06	4.470733333333334e-06	2.731903333333333e-06	1.80911e-05	5.721000000000002e-06	5.035e-06	2.0021033333333333e-06	2.31754e-06	2.6873466666666663e-06	4.2498e-06	4.5099666666666675e-06	7.317833333333333e-06	6.552133333333334e-06	3.4429333333333327e-06	7.019666666666666e-06	1.3058900000000001e-05	2.027123333333333e-05	2.89843e-06	6.803300000000001e-07	1.1206266666666666e-05	1.8172666666666666e-05	4.399e-06	9.843733333333333e-07	8.386066666666666e-06	7.833033333333333e-06	4.4832000000000005e-06	1.3627433333333333e-05	7.993833333333333e-07	7.0900000000000016e-06	6.4278e-06	1.7103833333333333e-06	5.994566666666667e-06	8.898466666666666e-06	1.4089133333333334e-05	5.2464e-06	4.713033333333333e-06	1.1223266666666666e-05	5.7653666666666665e-06	8.373366666666667e-07	1.9389166666666665e-06	1.5223500000000001e-06	7.6255999999999995e-06	2.40626e-06	4.642566666666667e-06	1.9659666666666667e-05	1.29556e-06	9.745666666666667e-06	1.5622766666666665e-05	3.7158333333333326e-06	3.2038333333333335e-05	1.0640666666666666e-05	2.3295966666666665e-05	3.27313e-05	8.043900000000001e-06	1.0681633333333336e-05	1.36203e-06	5.0256666666666675e-06	8.640833333333334e-06	3.2328500000000007e-06	1.1842866666666666e-05	5.357033333333333e-06	1.6945466666666667e-06	5.1479e-06	3.8728e-06	1.58175e-05	2.1769666666666667e-06	6.483833333333333e-06	2.09095e-06	6.292133333333334e-06
M00721	9.153176428571428e-08	8.150755482142856e-06	0.0	1.952529589285714e-06	1.940451714285714e-05	0.0	4.6921133928571426e-07	1.0848871071428569e-06	0.0	0.0	1.6898028571428568e-06	1.327335285714286e-06	5.767865714285713e-08	4.379406071428571e-08	0.0	3.0620672857142855e-05	1.417848392857143e-07	4.3084267e-06	2.9432978571428568e-06	1.1115200892857142e-06	2.5865155357142856e-08	0.0	1.04760075e-07	3.5111134892857146e-06	1.768444107142857e-06	7.36360107142857e-06	1.2666802714285713e-06	1.1338351e-06	0.0	2.9616217857142864e-07	3.6802955357142853e-06	8.036819642857143e-07	2.770415788571429e-05	2.719266660714285e-05	0.0	1.5791260357142857e-06	1.804440642857143e-07	6.850143571428571e-07	1.5526799999999998e-07	1.0863614285714286e-08	1.1127554107142855e-05	2.13154625e-06	1.5027145892857143e-06	0.0	5.917315e-07	0.0	5.902596535714286e-06	3.532205303571429e-06	0.0	7.599709285714287e-06	6.3390025e-08	1.5171445714285713e-07	2.4945039285714286e-07	1.9997270892857145e-05	3.197918928571429e-07	0.0	3.54522375e-07	6.580670267857146e-07	4.6868859464285706e-07	5.856558928571429e-08	4.233553571428572e-08	7.41465375e-08	1.0414390892857143e-06	5.519632642857144e-07	8.8539435e-07	3.8709082142857135e-06	4.752718392857143e-07	2.930675535714286e-07	1.8085300357142854e-05	2.015625892857143e-05	2.3225029285714282e-07	9.601482142857143e-07	2.0373655357142853e-06	1.690453928571429e-05	1.0312775e-07	3.0820161428571427e-07	1.4225832142857144e-07	2.3323454482142856e-06	4.2885910821428576e-06	0.0	0.0	7.1693871982142865e-06	0.0	6.698167910714286e-06	1.7046855714285708e-05	6.26438625e-06	2.3499319642857145e-05	0.0	1.4657945357142857e-06	9.425325714285713e-06	6.523567857142856e-08	1.3887523928571427e-05	1.2785225e-06	1.5932840267857143e-06	1.3498410000000002e-05	3.150451464285715e-07	1.368548792142857e-05	0.0	6.3032446785714285e-06	1.0935518214285714e-06	2.5593351785714285e-06	1.4366071964285714e-05	0.0	3.564668214285715e-06	0.0	2.385466071428572e-07
M00600	0.0	0.0	0.0	0.0	0.0	0.0	7.4549e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.456843333333334e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.928143333333333e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1778613333333335e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M00722	1.75741e-07	4.178680000000001e-06	0.0	3.6839300000000004e-06	3.05297e-05	0.0	3.9490199999999996e-08	6.784820000000001e-07	0.0	0.0	0.0	0.0	1.4342e-07	1.21834e-07	0.0	6.30007e-05	0.0	2.8543099999999998e-06	0.0	9.040850000000001e-07	0.0	0.0	1.6456900000000002e-07	6.327630000000001e-06	0.0	1.33666e-05	1.27222e-06	0.0	0.0	5.18106e-07	0.0	1.4032499999999999e-06	0.0	1.99499e-05	0.0	9.971370000000001e-07	1.07495e-07	4.2384500000000005e-07	4.2571599999999997e-07	0.0	2.37599e-05	0.0	3.15015e-06	0.0	6.504919999999999e-07	0.0	1.00284e-05	3.98699e-07	0.0	1.0714200000000002e-05	1.03155e-07	4.2083e-07	0.0	3.67372e-05	0.0	0.0	5.65762e-07	1.1756399999999999e-06	9.16623e-07	1.20523e-07	0.0	7.21978e-08	1.6076400000000001e-06	4.98329e-07	2.00058e-06	3.4697199999999997e-06	3.4296e-07	1.81773e-07	2.58713e-05	2.49257e-05	1.85577e-07	1.55548e-06	3.51404e-06	2.39164e-05	0.0	5.100065e-08	3.3255599999999995e-07	2.7376099999999995e-08	1.40997e-07	1.8882900000000002e-08	0.0	9.602089999999999e-08	0.0	7.747339999999999e-06	8.85046e-06	7.03653e-06	2.03727e-05	0.0	1.9899400000000005e-06	1.68088e-05	6.96567e-07	1.48607e-05	1.08185e-06	1.23879e-07	2.23568e-05	1.86143e-06	2.76606e-05	0.0	8.23642e-06	2.3759599999999998e-07	3.5760900000000005e-06	1.39275e-05	0.0	1.8978299999999998e-06	0.0	0.0
M00601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.028633333333333e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M00602	9.293562124999999e-06	1.650445e-06	1.3696972000000001e-05	2.92587775e-06	1.994001025e-05	1.2955057500000001e-05	3.31821475e-05	3.683125e-06	2.44766e-05	2.16216455e-05	7.2694749999999995e-06	2.521776475e-05	2.17023825e-05	2.896247875e-05	3.7882097499999996e-06	5.36885e-08	1.4914310000000001e-05	9.86525375e-06	1.70417425e-05	2.766435e-05	1.3064467999999999e-05	7.66966e-06	1.7190940749999998e-05	2.29360525e-06	3.7021375e-06	1.2436173750000001e-05	3.132005e-05	2.052286e-05	6.1968655e-06	7.220065e-06	2.5142282125e-05	8.960158000000001e-06	3.50445825e-06	1.1559783e-05	4.83775e-07	1.55561075e-05	1.00586225e-05	1.1086291000000001e-05	7.01431825e-06	7.6458125e-06	1.14921875e-05	6.318624999999999e-06	1.65629825e-05	1.7364675e-06	1.38420075e-05	1.639247725e-05	1.3120129999999999e-05	4.4851675e-06	3.9209427499999995e-06	5.5793e-05	1.4252635e-05	1.4614625e-05	6.999639250000001e-06	1.8199395e-05	9.637419750000001e-06	2.275210975e-05	6.687025e-06	1.1245771e-05	4.2414e-05	9.971195e-06	2.7257001e-05	6.414068775000001e-06	2.5082315e-05	3.0208237500000006e-05	1.6568740000000002e-05	1.7557875000000002e-05	2.41306625e-05	1.19486575e-05	1.2097009525e-05	2.265272e-05	1.2841814999999999e-05	1.0318074999999999e-05	1.50333525e-05	1.8272465750000006e-05	6.6883899999999995e-06	1.80739115e-05	1.496558e-05	1.48083145e-05	1.78660925e-05	2.781734125e-05	1.176680925e-05	6.796261e-06	1.56326875e-05	1.4257537500000001e-05	1.5554285e-05	5.209167499999999e-05	1.87267e-05	5.760130000000001e-06	1.0857422375e-05	6.4564515e-06	3.08023625e-05	7.136783625e-06	1.4405265e-05	3.951742e-06	9.504765e-06	1.7224075e-05	1.1348832875e-05	1.09911275e-05	1.482141e-05	6.691535e-06	1.229141e-05	2.19654475e-05	1.26385e-05	1.063185575e-05	2.35760775e-05	1.3816268e-05
M00723	0.0	2.78902e-06	0.0	1.54847e-06	1.71842e-05	0.0	4.6818999999999996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.51888e-05	0.0	8.00222e-07	0.0	2.88109e-07	0.0	0.0	0.0	4.71185e-06	0.0	0.0	1.17775e-06	8.25349e-08	0.0	0.0	0.0	0.0	0.0	2.7256300000000002e-05	0.0	1.995e-06	3.6403799999999997e-07	8.221550000000001e-07	3.63234e-07	0.0	9.73281e-06	0.0	1.7119099999999997e-06	0.0	0.0	0.0	7.279639999999999e-06	4.490080000000001e-06	0.0	0.0	0.0	0.0	0.0	2.4573800000000002e-05	0.0	0.0	2.59056e-07	4.6254399999999996e-07	2.11188e-07	1.51807e-07	0.0	0.0	6.658379999999999e-07	9.29414e-07	1.28215e-06	3.92654e-06	2.92104e-07	0.0	1.64645e-05	1.1475e-05	7.9137e-08	0.0	0.0	1.6629e-05	0.0	1.9222e-07	0.0	0.0	1.9006799999999998e-07	0.0	0.0	9.94225e-06	0.0	3.5219e-06	1.91708e-05	5.851e-06	2.31187e-05	0.0	1.68201e-06	4.12725e-05	0.0	1.67795e-05	9.90222e-07	2.40168e-06	1.53703e-05	1.48086e-06	1.61682e-05	0.0	3.50667e-06	3.03782e-07	3.51759e-06	1.602e-05	0.0	6.2352800000000005e-06	0.0	0.0
M00603	3.32276e-05	2.840406666666667e-06	5.7401099999999995e-05	3.4215033333333336e-06	1.3740066666666667e-05	3.68801e-05	0.00010329733333333333	9.117563333333332e-06	0.00010689639999999999	6.220869999999999e-05	2.4084866666666667e-05	0.0001039903	4.549606666666666e-05	8.218673333333334e-05	1.0384403333333333e-05	4.8318955000000005e-06	3.233456666666666e-05	3.082823333333333e-05	2.6972500000000006e-05	8.228143333333332e-05	5.009433333333333e-05	2.8380033333333333e-05	4.218e-05	6.232546666666667e-07	1.2721566666666667e-05	3.66258e-05	0.00019920433333333327	7.167669999999999e-05	1.6562100000000002e-05	2.7680866666666668e-05	7.107976666666666e-05	3.467146666666667e-05	1.3277366666666668e-05	2.1433566666666668e-05	1.7589763333333331e-06	4.4026133333333335e-05	7.868646666666668e-05	4.857690000000001e-05	2.661276666666667e-05	2.203343333333333e-05	8.366060000000002e-06	1.724346666666667e-05	4.712133333333333e-05	9.678843333333334e-06	3.9545433333333336e-05	4.14117e-05	4.9789233333333334e-05	1.4205333333333331e-05	1.4276133333333332e-05	2.775303333333333e-05	4.9788799999999987e-05	4.789336666666667e-05	1.5946466666666667e-05	2.45277e-05	2.76826e-05	0.00010484166666666664	2.25766e-05	4.02951e-05	6.021413333333332e-05	2.1690533333333332e-05	7.570973333333332e-05	1.814863333333333e-05	5.4828e-05	5.109093333333333e-05	6.636330000000001e-05	3.393526666666667e-05	8.851376666666666e-05	3.966206666666667e-05	2.001936e-05	3.83056e-05	4.04478e-05	2.1479566666666667e-05	4.73789e-05	1.654643333333333e-05	2.493916666666667e-05	5.341416666666667e-05	4.469676666666667e-05	5.3638e-05	6.1019933333333335e-05	7.705216666666668e-05	2.550116666666667e-05	2.288613333333333e-05	2.974973333333333e-05	1.78038e-05	6.13729e-05	8.854829999999999e-05	1.080774e-05	2.1760700000000003e-05	3.53598e-05	2.0145800000000006e-05	8.211926666666667e-05	1.66384e-05	4.2136000000000005e-05	8.472826666666667e-06	3.2867800000000004e-05	5.962893333333333e-05	9.169206666666668e-06	2.516843333333333e-05	4.848233333333333e-05	3.117246666666667e-05	6.0817600000000005e-05	7.027703333333333e-05	5.316986666666667e-05	2.8218566666666668e-05	0.00014291	3.692986666666666e-05
M00724	0.0	1.72264e-06	0.0	1.54847e-06	1.63727e-05	0.0	8.81311e-07	7.364378000000001e-07	0.0	0.0	2.5821e-06	2.695543e-06	7.337759999999999e-08	9.697110000000001e-08	0.0	2.06278e-06	1.8082599999999998e-07	8.00222e-07	4.63524e-06	2.88109e-07	0.0	0.0	8.706950000000001e-08	2.96675e-06	2.4949e-06	6.35648e-06	1.14255e-06	2.3086e-07	0.0	2.1077165000000006e-07	2.92195e-06	1.310428e-06	4.689e-05	4.57683e-05	0.0	2.17257e-06	5.62501e-07	8.015100000000001e-07	4.55303e-07	0.0	9.73281e-06	2.61115e-06	1.7119099999999997e-06	0.0	8.025269999999998e-07	0.0	6.183330000000001e-06	8.03221e-06	0.0	8.437150000000001e-06	0.0	1.0870655000000002e-07	6.99138e-07	2.4573800000000002e-05	2.6808900000000004e-07	0.0	2.59056e-07	4.6254399999999996e-07	2.11188e-07	1.52946e-07	0.0	9.774255e-08	6.658379999999999e-07	1.20448e-06	6.68616e-07	8.05462e-06	2.92104e-07	2.257395e-07	1.64645e-05	1.1475e-05	7.9137e-08	1.608375e-06	2.2459950000000003e-06	1.6629e-05	2.192775e-07	3.6781199999999996e-07	0.0	3.245745e-08	6.1810338999999995e-06	0.0	0.0	1.77295e-05	0.0	3.5219e-06	3.61193e-05	4.3097500000000005e-06	3.39687e-05	0.0	3.47327e-06	4.12725e-05	0.0	1.16282e-05	9.90222e-07	3.3250099999999998e-06	1.53703e-05	1.1133200000000001e-06	1.61682e-05	0.0	3.50667e-06	4.55679e-06	1.95606e-06	2.18109e-05	0.0	6.39222e-06	0.0	0.0
